activity_code,main_asset_category,main_asset_subcategory,main_asset_unit_type,main_asset_unit_count,asset_type,asset_category,asset_subcategory,asset_coverage_code,asset_name,asset_unit_type,asset_unit_count,asset_unit_cost,asset_parameter_type,asset_details_raw,asset_loc_code,asset_loc_unit_code,asset_loc_unit_type,asset_loc_unit_count,asset_loc_unit_cost_total,asset_loc_overflow_json
122663381,,,,,,,,,,,,,,,,,,,,
122665180,,,,,,,,,,,,,,,,,,,,
122666033,,,,,,,,,,,,,,,,,,,,
122666570,,,,,,,,,,,,,,,,,,,,
122669149,,,,,,,,,,,,,,,,,,,,
121982101,454.0,1301.0,2.0,1.0,2.0,454.0,1301.0,A,,2.0,1.0,12167.0,,,407750.0,,,1.0,,
121980042,,,,,,,,,,,,,,,,,,,,
117175672,462.0,1345.0,2.0,1.0,2.0,462.0,1345.0,A,,2.0,1.0,78000.0,,,407750.0,,,1.0,,
121977784,462.0,1345.0,2.0,1.0,2.0,462.0,1345.0,A,,2.0,1.0,399400.0,,,407750.0,,,1.0,,
121978446,451.0,1376.0,2.0,1.0,2.0,451.0,1376.0,A,,2.0,1.0,69440.0,,,407750.0,,,1.0,,
121979127,451.0,1376.0,2.0,1.0,2.0,451.0,1376.0,A,,2.0,1.0,30000.0,,,407750.0,,,1.0,,
121979351,451.0,1377.0,2.0,1.0,2.0,451.0,1377.0,A,,2.0,1.0,50000.0,,,407750.0,,,1.0,,
121979609,451.0,1377.0,2.0,1.0,2.0,451.0,1377.0,A,,2.0,1.0,50000.0,,,407750.0,,,1.0,,
121980396,,,,,2.0,451.0,1376.0,A,,2.0,1.0,20000.0,822.0,,407750.0,,,1.0,,
121981445,451.0,1376.0,2.0,1.0,2.0,451.0,1376.0,A,,2.0,1.0,110333.0,,,407750.0,,,1.0,,
121981982,,,,,2.0,454.0,1300.0,A,,2.0,1.0,90000.0,747.0,,407750.0,,,1.0,,
121983932,,,,,2.0,15.0,458.0,A,,4.0,1.0,100000.0,358.0,,407750.0,,,1.0,,
121984299,60.0,1208.0,2.0,1.0,2.0,60.0,1208.0,A,,2.0,1.0,152756.0,,,407750.0,,,1.0,,
121984590,,,,,2.0,15.0,458.0,A,,4.0,1.0,100000.0,358.0,,407734.0,,,1.0,,
121984981,462.0,1345.0,2.0,1.0,2.0,462.0,1345.0,A,,2.0,1.0,100000.0,,,407750.0,,,1.0,,
121987791,77.0,1076.0,2.0,1.0,2.0,77.0,1076.0,A,,2.0,1.0,150000.0,,,407750.0,,,1.0,,
121988150,,,,,2.0,15.0,458.0,A,,4.0,1.0,200000.0,358.0,,407750.0,,,1.0,,
121988481,,,,,2.0,15.0,458.0,A,,4.0,1.0,243074.0,358.0,,407751.0,,,1.0,,
121988989,77.0,1076.0,2.0,1.0,2.0,77.0,1076.0,A,,2.0,1.0,50000.0,,,407750.0,,,1.0,,
38526616,,63.0,2.0,1.0,2.0,63.0,62.0,A,,4.0,300.0,200000.0,4.0,,429273.0,,,300.0,,
44280448,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
44280796,,,,,2.0,10.0,1237.0,A,,2.0,1.0,100000.0,683.0,,429273.0,,,1.0,,
44301859,,1202.0,2.0,1.0,,,,,,,,,,,,,,,,
44302181,,1202.0,2.0,1.0,,,,,,,,,,,,,,,,
44302336,,,,,2.0,10.0,1237.0,A,,2.0,1.0,100000.0,683.0,,429273.0,,,1.0,,
44302367,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
44280525,10.0,1156.0,4.0,1.0,2.0,10.0,1156.0,A,,4.0,1.0,,,,429273.0,,,1.0,,
44280668,63.0,62.0,4.0,100.0,2.0,63.0,62.0,A,,4.0,100.0,,,,429274.0,,,100.0,,
44280874,10.0,1237.0,2.0,1.0,2.0,10.0,1237.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
44280995,10.0,1237.0,2.0,1.0,2.0,10.0,1237.0,A,,2.0,1.0,,,,429311.0,,,1.0,,
44281181,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
44301379,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
44301474,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
44301723,77.0,1202.0,2.0,1.0,2.0,77.0,1202.0,A,,2.0,1.0,,,,429196.0,,,1.0,,
44301808,77.0,1202.0,2.0,1.0,2.0,77.0,1202.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
44301931,104.0,53.0,2.0,1.0,2.0,104.0,53.0,A,,2.0,1.0,100000.0,,,429273.0,,,1.0,,
44302023,15.0,1068.0,4.0,100.0,2.0,15.0,1068.0,A,,4.0,100.0,,,,429273.0,,,100.0,,
44302100,15.0,458.0,4.0,1.0,2.0,15.0,458.0,A,,4.0,1.0,,,,429273.0,,,1.0,,
44302146,15.0,458.0,4.0,100.0,2.0,15.0,458.0,A,,4.0,100.0,,,,429273.0,,,100.0,,
44302217,,,,,,,,,,,,,,,,,,,,
44302267,,,,,,,,,,,,,,,,,,,,
44302306,10.0,1156.0,4.0,1.0,2.0,10.0,1156.0,A,,4.0,1.0,,,,429273.0,,,1.0,,
44302410,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
44302453,63.0,29.0,2.0,1.0,2.0,63.0,29.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
44302524,15.0,458.0,4.0,1.0,2.0,15.0,458.0,A,,4.0,1.0,,,,429273.0,,,1.0,,
44302588,15.0,458.0,4.0,100.0,2.0,15.0,458.0,A,,4.0,100.0,,,,429273.0,,,100.0,,
44302651,77.0,1076.0,2.0,1.0,2.0,77.0,1076.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
47667019,,,,,,,,,,,,,,,,,,,,
47671037,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
47671535,451.0,1281.0,2.0,12.0,,,,,,,,,,,,,,,,
47675579,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
47676009,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
47676477,,63.0,2.0,10.0,,,,,,,,,,,,,,,,
47682035,104.0,53.0,2.0,1.0,,,,,,,,,,,,,,,,
47690332,,11.0,2.0,100.0,,,,,,,,,,,,,,,,
47693089,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
47696454,104.0,53.0,2.0,1.0,,,,,,,,,,,,,,,,
47696961,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
47697243,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
47697480,,,,,,,,,,,,,,,,,,,,
47698305,,29.0,2.0,1.0,,,,,,,,,,,,,,,,
47698503,,,,,,,,,,,,,,,,,,,,
52574710,451.0,1281.0,2.0,1.0,,,,,,,,,,,,,,,,
52574739,451.0,1281.0,2.0,1.0,,,,,,,,,,,,,,,,
52574764,451.0,1281.0,2.0,1.0,,,,,,,,,,,,,,,,
52574812,451.0,1281.0,2.0,1.0,,,,,,,,,,,,,,,,
52574889,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
52574914,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
52574945,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
52574976,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
52575005,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
52575033,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
52575066,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
52577209,,1199.0,2.0,1.0,,,,,,,,,,,,,,,,
52577299,,,,,,,,,,,,,,,,,,,,
47663723,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
47664303,10.0,1156.0,4.0,1.0,2.0,10.0,1156.0,A,,4.0,1.0,,,,429273.0,,,1.0,,
47665150,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
47666669,10.0,1156.0,4.0,1.0,2.0,10.0,1156.0,A,,4.0,1.0,,,,429273.0,,,1.0,,
47668326,10.0,1156.0,4.0,1.0,2.0,10.0,1156.0,A,,4.0,1.0,,,,429312.0,,,1.0,,
47669467,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
47669718,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429274.0,,,1.0,,
47681578,454.0,1300.0,2.0,1.0,2.0,454.0,1300.0,A,,2.0,1.0,35000.0,,,429273.0,,,1.0,,
47683986,10.0,1156.0,4.0,1.0,2.0,10.0,1156.0,A,,4.0,1.0,,,,429273.0,,,1.0,,
47698853,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
52577071,77.0,1199.0,2.0,1.0,2.0,77.0,1199.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
52577101,60.0,1208.0,2.0,1.0,2.0,60.0,1208.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
52577130,10.0,1237.0,2.0,1.0,2.0,10.0,1237.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
52577161,454.0,1301.0,2.0,1.0,2.0,454.0,1301.0,A,,2.0,1.0,400000.0,,,429273.0,,,1.0,,
52577185,77.0,1199.0,2.0,1.0,2.0,77.0,1199.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
52577241,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
52577274,,,,,,,,,,,,,,,,,,,,
61742632,,,,,,,,,,,,,,,,,,,,
64820237,,26.0,2.0,1.0,,,,,,,,,,,,,,,,
64820308,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
64820323,,,,,,,,,,,,,,,,,,,,
64829783,,,,,,,,,,,,,,,,,,,,
64829873,,,,,,,,,,,,,,,,,,,,
64829906,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
64829953,451.0,1287.0,2.0,1.0,,,,,,,,,,,,,,,,
64830031,451.0,1281.0,2.0,30.0,,,,,,,,,,,,,,,,
64830046,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
64830182,454.0,1300.0,2.0,1.0,,,,,,,,,,,,,,,,
64830200,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
64830376,,63.0,2.0,2.0,,,,,,,,,,,,,,,,
64830488,,460.0,4.0,100.0,,,,,,,,,,,,,,,,
64830520,,63.0,2.0,1.0,,,,,,,,,,,,,,,,
64830539,,452.0,2.0,1.0,,,,,,,,,,,,,,,,
64830591,,460.0,4.0,100.0,,,,,,,,,,,,,,,,
64830684,,1076.0,2.0,1.0,,,,,,,,,,,,,,,,
61739887,462.0,1355.0,2.0,1.0,2.0,462.0,1355.0,A,,2.0,1.0,125000.0,,,429311.0,,,1.0,,
61740040,,,,,,,,,,,,,,,,,,,,
61742627,,,,,,,,,,,,,,,,,,,,
64820208,,,,,,,,,,,,,,,,,,,,
64820253,63.0,1264.0,2.0,1.0,2.0,63.0,1264.0,A,,2.0,1.0,50000.0,,,429273.0,,,1.0,,
64820267,63.0,62.0,4.0,1.0,2.0,63.0,62.0,A,,4.0,1.0,160000.0,,,429273.0,,,1.0,,
64820281,6.0,3.0,2.0,1.0,2.0,6.0,3.0,A,,2.0,1.0,40000.0,,,429273.0,,,1.0,,
64820332,,,,,,,,,,,,,,,,,,,,
64820343,104.0,53.0,2.0,1.0,2.0,104.0,53.0,A,,2.0,1.0,30000.0,,,429273.0,,,1.0,,
64820403,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
64829816,,,,,,,,,,,,,,,,,,,,
64829858,,,,,,,,,,,,,,,,,,,,
64829892,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,,,,429273.0,,,1.0,,
64829971,451.0,1376.0,2.0,1.0,2.0,451.0,1376.0,A,,2.0,1.0,105000.0,,,429273.0,,,1.0,,
64830015,451.0,1281.0,2.0,1.0,2.0,451.0,1281.0,A,,2.0,1.0,52500.0,,,429273.0,,,1.0,,
64830144,454.0,1300.0,2.0,1.0,2.0,454.0,1300.0,A,,2.0,1.0,65383.0,,,429273.0,,,1.0,,
64830233,454.0,1300.0,2.0,1.0,2.0,454.0,1300.0,A,,2.0,1.0,20000.0,,,429273.0,,,1.0,,
64830300,104.0,53.0,2.0,1.0,2.0,104.0,53.0,A,,2.0,1.0,100000.0,,,429311.0,,,1.0,,
64830327,97.0,55.0,4.0,100.0,2.0,97.0,55.0,A,,4.0,100.0,1000.0,,,429273.0,,,1.0,,
64830394,4.0,64.0,2.0,1.0,2.0,4.0,64.0,A,,2.0,1.0,1000.0,,,429273.0,,,1.0,,
64830414,63.0,62.0,4.0,1.0,2.0,63.0,62.0,A,,4.0,1.0,20000.0,,,429196.0,,,1.0,,
64830466,4.0,64.0,2.0,1.0,2.0,4.0,64.0,A,,2.0,1.0,50000.0,,,429315.0,,,1.0,,
64830504,,,,,,,,,,,,,,,,,,,,
64830572,10.0,1237.0,2.0,1.0,2.0,10.0,1237.0,A,,2.0,1.0,140000.0,,,429273.0,,,1.0,,
64830609,63.0,62.0,4.0,100.0,2.0,63.0,62.0,A,,4.0,100.0,700.0,,,429273.0,,,1.0,,
64830629,63.0,63.0,2.0,1.0,2.0,63.0,63.0,A,,2.0,1.0,50000.0,,,429273.0,,,1.0,,
74828608,,,,,,,,,,,,,,,,,,,,
77001110,,,,,,,,,,,,,,,,,,,,
77204484,,,,,2.0,77.0,1380.0,A,,2.0,1.0,20000.0,826.0,,429312.0,,,1.0,,
77207323,407.0,1153.0,5.0,1.0,,,,,,,,,,,,,,,,
77211066,,,,,2.0,103.0,38.0,A,,2.0,1.0,20000.0,34.0,,429315.0,,,1.0,,
77383394,,,,,,,,,,,,,,,,,,,,
77387427,,,,,,,,,,,,,,,,,,,,
77391046,,,,,,,,,,,,,,,,,,,,
77394734,,,,,,,,,,,,,,,,,,,,
77398723,,,,,,,,,,,,,,,,,,,,
77403742,,,,,,,,,,,,,,,,,,,,
77406463,,,,,,,,,,,,,,,,,,,,
77408443,,,,,,,,,,,,,,,,,,,,
77411458,,,,,,,,,,,,,,,,,,,,
77509364,,,,,,,,,,,,,,,,,,,,
77522214,,,,,,,,,,,,,,,,,,,,
77523162,,,,,,,,,,,,,,,,,,,,
77524594,,,,,,,,,,,,,,,,,,,,
77526901,,,,,,,,,,,,,,,,,,,,
77527458,,,,,,,,,,,,,,,,,,,,
77528027,,,,,,,,,,,,,,,,,,,,
77528865,,,,,1.0,41.0,1162.0,A,,2.0,1.0,2500.0,466.0,,429311.0,,,1.0,,
77532625,,,,,,,,,,,,,,,,,,,,
77533241,,,,,,,,,,,,,,,,,,,,
77719661,,,,,,,,,,,,,,,,,,,,
77722240,,,,,,,,,,,,,,,,,,,,
77742368,,,,,,,,,,,,,,,,,,,,
77745023,,,,,,,,,,,,,,,,,,,,
77748457,,,,,,,,,,,,,,,,,,,,
77751195,,,,,,,,,,,,,,,,,,,,
77754754,,,,,,,,,,,,,,,,,,,,
78201978,,,,,,,,,,,,,,,,,,,,
78206767,,,,,,,,,,,,,,,,,,,,
78207338,,,,,,,,,,,,,,,,,,,,
78208213,,,,,,,,,,,,,,,,,,,,
78208640,,,,,,,,,,,,,,,,,,,,
78210053,,,,,,,,,,,,,,,,,,,,
78211718,,,,,,,,,,,,,,,,,,,,
78212447,,,,,,,,,,,,,,,,,,,,
78212908,,,,,,,,,,,,,,,,,,,,
78216831,,,,,,,,,,,,,,,,,,,,
78218262,,,,,,,,,,,,,,,,,,,,
78218906,,,,,,,,,,,,,,,,,,,,
78220731,,,,,,,,,,,,,,,,,,,,
78221334,,,,,,,,,,,,,,,,,,,,
78224028,,,,,,,,,,,,,,,,,,,,
78224330,,,,,,,,,,,,,,,,,,,,
78224574,,,,,,,,,,,,,,,,,,,,
78224778,,,,,,,,,,,,,,,,,,,,
78225843,,,,,,,,,,,,,,,,,,,,
78226095,,,,,,,,,,,,,,,,,,,,
78226268,,,,,,,,,,,,,,,,,,,,
78226456,,,,,,,,,,,,,,,,,,,,
78226616,,,,,,,,,,,,,,,,,,,,
78226822,,,,,,,,,,,,,,,,,,,,
78227070,,,,,,,,,,,,,,,,,,,,
78227196,,,,,,,,,,,,,,,,,,,,
78227649,,,,,,,,,,,,,,,,,,,,
78227728,,,,,,,,,,,,,,,,,,,,
78227875,,,,,,,,,,,,,,,,,,,,
78227975,,,,,,,,,,,,,,,,,,,,
78228184,,,,,,,,,,,,,,,,,,,,
78228310,,,,,,,,,,,,,,,,,,,,
78228476,,,,,,,,,,,,,,,,,,,,
78228587,,,,,,,,,,,,,,,,,,,,
78228674,,,,,,,,,,,,,,,,,,,,
78228766,,,,,,,,,,,,,,,,,,,,
78228880,,,,,,,,,,,,,,,,,,,,
78229090,,,,,,,,,,,,,,,,,,,,
78229190,,,,,,,,,,,,,,,,,,,,
78229396,,,,,,,,,,,,,,,,,,,,
78229537,,,,,,,,,,,,,,,,,,,,
78238771,,,,,,,,,,,,,,,,,,,,
78239099,,,,,,,,,,,,,,,,,,,,
78239683,,,,,,,,,,,,,,,,,,,,
78240082,,,,,,,,,,,,,,,,,,,,
78240751,,,,,,,,,,,,,,,,,,,,
78241081,,,,,,,,,,,,,,,,,,,,
78241578,,,,,,,,,,,,,,,,,,,,
78241847,,,,,,,,,,,,,,,,,,,,
78242561,,,,,,,,,,,,,,,,,,,,
78243402,,,,,,,,,,,,,,,,,,,,
78244482,,,,,,,,,,,,,,,,,,,,
78244843,,,,,,,,,,,,,,,,,,,,
78245589,,,,,,,,,,,,,,,,,,,,
78247218,,,,,,,,,,,,,,,,,,,,
78249887,,,,,,,,,,,,,,,,,,,,
78251669,,,,,,,,,,,,,,,,,,,,
78309412,,,,,,,,,,,,,,,,,,,,
78311002,,,,,,,,,,,,,,,,,,,,
78312101,,,,,,,,,,,,,,,,,,,,
78312791,,,,,,,,,,,,,,,,,,,,
78313789,,,,,,,,,,,,,,,,,,,,
78314628,,,,,,,,,,,,,,,,,,,,
78315622,,,,,,,,,,,,,,,,,,,,
78316527,,,,,,,,,,,,,,,,,,,,
78318172,,,,,,,,,,,,,,,,,,,,
78330773,,,,,,,,,,,,,,,,,,,,
78332068,,,,,,,,,,,,,,,,,,,,
78333256,,,,,,,,,,,,,,,,,,,,
78335419,,,,,,,,,,,,,,,,,,,,
78337144,,,,,,,,,,,,,,,,,,,,
78338128,,,,,,,,,,,,,,,,,,,,
78338764,,,,,,,,,,,,,,,,,,,,
78340647,,,,,,,,,,,,,,,,,,,,
78341587,,,,,,,,,,,,,,,,,,,,
78342720,,,,,,,,,,,,,,,,,,,,
78344927,,,,,,,,,,,,,,,,,,,,
78346116,,,,,,,,,,,,,,,,,,,,
78346811,,,,,,,,,,,,,,,,,,,,
78348032,,,,,,,,,,,,,,,,,,,,
78349282,,,,,,,,,,,,,,,,,,,,
78350369,,,,,,,,,,,,,,,,,,,,
78350959,,,,,,,,,,,,,,,,,,,,
78353403,,,,,,,,,,,,,,,,,,,,
78354264,,,,,,,,,,,,,,,,,,,,
78354918,,,,,,,,,,,,,,,,,,,,
78355385,,,,,,,,,,,,,,,,,,,,
78355940,,,,,,,,,,,,,,,,,,,,
78357393,,,,,,,,,,,,,,,,,,,,
78357989,,,,,,,,,,,,,,,,,,,,
78358867,,,,,,,,,,,,,,,,,,,,
78359501,,,,,,,,,,,,,,,,,,,,
78360758,,,,,,,,,,,,,,,,,,,,
78361437,,,,,,,,,,,,,,,,,,,,
78362146,,,,,,,,,,,,,,,,,,,,
78363888,,,,,,,,,,,,,,,,,,,,
78366082,,,,,,,,,,,,,,,,,,,,
78366870,,,,,,,,,,,,,,,,,,,,
78367589,,,,,,,,,,,,,,,,,,,,
78368596,,,,,,,,,,,,,,,,,,,,
78370033,,,,,,,,,,,,,,,,,,,,
78373545,,,,,,,,,,,,,,,,,,,,
78374444,,,,,,,,,,,,,,,,,,,,
78375141,,,,,,,,,,,,,,,,,,,,
78376734,,,,,,,,,,,,,,,,,,,,
78378217,,,,,,,,,,,,,,,,,,,,
78378835,,,,,,,,,,,,,,,,,,,,
78446533,,,,,,,,,,,,,,,,,,,,
78446924,,,,,,,,,,,,,,,,,,,,
78447662,,,,,,,,,,,,,,,,,,,,
78448627,,,,,,,,,,,,,,,,,,,,
78450556,,,,,,,,,,,,,,,,,,,,
78451090,,,,,,,,,,,,,,,,,,,,
78451558,,,,,,,,,,,,,,,,,,,,
78452079,,,,,,,,,,,,,,,,,,,,
78452622,,,,,,,,,,,,,,,,,,,,
78453026,,,,,,,,,,,,,,,,,,,,
78453718,,,,,,,,,,,,,,,,,,,,
78454607,,,,,,,,,,,,,,,,,,,,
78455465,,,,,,,,,,,,,,,,,,,,
78455992,,,,,,,,,,,,,,,,,,,,
79175060,,,,,,,,,,,,,,,,,,,,
80533019,,,,,,,,,,,,,,,,,,,,
80536945,,,,,,,,,,,,,,,,,,,,
80557074,,,,,,,,,,,,,,,,,,,,
80557475,,,,,,,,,,,,,,,,,,,,
80558084,,,,,,,,,,,,,,,,,,,,
80558542,,,,,,,,,,,,,,,,,,,,
80560204,,,,,,,,,,,,,,,,,,,,
80560578,,,,,,,,,,,,,,,,,,,,
80644280,,,,,,,,,,,,,,,,,,,,
80646320,63.0,63.0,2.0,1.0,,,,,,,,,,,,,,,,
80660382,,,,,,,,,,,,,,,,,,,,
80661905,,,,,,,,,,,,,,,,,,,,
80668622,,,,,,,,,,,,,,,,,,,,
80669515,,,,,,,,,,,,,,,,,,,,
80670989,,,,,,,,,,,,,,,,,,,,
80671813,,,,,,,,,,,,,,,,,,,,
80677246,,,,,,,,,,,,,,,,,,,,
80706293,,,,,,,,,,,,,,,,,,,,
80711102,15.0,25.0,2.0,1.0,,,,,,,,,,,,,,,,
82690264,,,,,,,,,,,,,,,,,,,,
82970008,77.0,59.0,2.0,1.0,,,,,,,,,,,,,,,,
82973261,,,,,2.0,462.0,1375.0,A,,2.0,1.0,500000.0,791.0,,429273.0,,,1.0,,
82973562,,,,,,,,,,,,,,,,,,,,
82973801,,,,,,,,,,,,,,,,,,,,
82974045,,,,,,,,,,,,,,,,,,,,
82974299,,,,,,,,,,,,,,,,,,,,
82974586,,,,,,,,,,,,,,,,,,,,
82974793,,,,,,,,,,,,,,,,,,,,
82975181,,,,,,,,,,,,,,,,,,,,
82975527,,,,,2.0,77.0,1217.0,A,,2.0,1.0,500000.0,663.0,,429273.0,,,1.0,,
82975809,,,,,,,,,,,,,,,,,,,,
82976404,,,,,2.0,462.0,1375.0,A,,2.0,1.0,300000.0,791.0,,429276.0,,,1.0,,
82976659,,,,,,,,,,,,,,,,,,,,
82977014,,,,,2.0,10.0,1364.0,A,,2.0,1.0,500000.0,811.0,,429273.0,,,1.0,,
82977436,,,,,,,,,,,,,,,,,,,,
82977946,,,,,,,,,,,,,,,,,,,,
82978215,,,,,,,,,,,,,,,,,,,,
82978429,,,,,,,,,,,,,,,,,,,,
82978671,,,,,,,,,,,,,,,,,,,,
82978865,,,,,,,,,,,,,,,,,,,,
82979046,,,,,,,,,,,,,,,,,,,,
82979261,,,,,,,,,,,,,,,,,,,,
82979741,,,,,,,,,,,,,,,,,,,,
82982565,,,,,,,,,,,,,,,,,,,,
82982882,,,,,,,,,,,,,,,,,,,,
82983283,,,,,,,,,,,,,,,,,,,,
82983794,,,,,,,,,,,,,,,,,,,,
82984268,,,,,,,,,,,,,,,,,,,,
82984563,,,,,,,,,,,,,,,,,,,,
82985026,,,,,,,,,,,,,,,,,,,,
82985456,,,,,,,,,,,,,,,,,,,,
82985810,,,,,,,,,,,,,,,,,,,,
82986463,,,,,,,,,,,,,,,,,,,,
82986879,,,,,,,,,,,,,,,,,,,,
82987132,,,,,,,,,,,,,,,,,,,,
82987474,,,,,,,,,,,,,,,,,,,,
82987808,,,,,,,,,,,,,,,,,,,,
82988122,,,,,,,,,,,,,,,,,,,,
82989560,,,,,,,,,,,,,,,,,,,,
82989982,,,,,,,,,,,,,,,,,,,,
82990212,,,,,,,,,,,,,,,,,,,,
82990455,,,,,,,,,,,,,,,,,,,,
82990788,,,,,,,,,,,,,,,,,,,,
82996332,,,,,1.0,455.0,1284.0,A,,2.0,1.0,51000.0,731.0,,429274.0,,,1.0,,
82997278,462.0,1375.0,2.0,1.0,,,,,,,,,,,,,,,,
82997520,77.0,59.0,2.0,1.0,,,,,,,,,,,,,,,,
82997798,,,,,2.0,4.0,64.0,A,,2.0,1.0,60000.0,58.0,,429273.0,,,1.0,,
82997979,,,,,,,,,,,,,,,,,,,,
82998162,10.0,1236.0,5.0,1.0,,,,,,,,,,,,,,,,
82998576,,,,,1.0,463.0,1350.0,A,,2.0,1.0,100000.0,797.0,,429273.0,,,1.0,,
83000323,,,,,1.0,463.0,1350.0,A,,2.0,1.0,83240.0,797.0,,429273.0,,,1.0,,
83009217,,,,,,,,,,,,,,,,,,,,
83009362,,,,,,,,,,,,,,,,,,,,
83015557,457.0,1314.0,2.0,1.0,,,,,,,,,,,,,,,,
83016390,,,,,2.0,453.0,1299.0,A,,2.0,1.0,36000.0,746.0,,429273.0,,,1.0,,
83018450,,,,,2.0,451.0,1281.0,A,,2.0,1.0,18000.0,728.0,,429273.0,,,1.0,,
83019696,,,,,2.0,451.0,1281.0,A,,2.0,1.0,24000.0,728.0,,429273.0,,,1.0,,
83024682,,,,,,,,,,,,,,,,,,,,
83045774,462.0,1360.0,2.0,1.0,,,,,,,,,,,,,,,,
83085929,,,,,,,,,,,,,,,,,,,,
83087104,,,,,,,,,,,,,,,,,,,,
83088757,,,,,2.0,4.0,64.0,A,,2.0,1.0,500000.0,58.0,,429273.0,,,1.0,,
83102725,,,,,2.0,77.0,59.0,A,,2.0,1.0,300000.0,54.0,,429274.0,,,1.0,,
83116111,,,,,,,,,,,,,,,,,,,,
83116581,,,,,2.0,451.0,1288.0,A,,2.0,1.0,20000.0,735.0,,429273.0,,,1.0,,
83116891,454.0,1300.0,2.0,1.0,,,,,,,,,,,,,,,,
83116932,,,,,1.0,455.0,1286.0,A,,2.0,1.0,18000.0,733.0,,429461.0,,,1.0,,
83123223,,,,,2.0,454.0,1300.0,A,,2.0,1.0,59000.0,747.0,,429273.0,,,1.0,,
83131394,,,,,2.0,97.0,1260.0,A,,2.0,1.0,299000.0,707.0,,429273.0,,,1.0,,
83134615,,,,,1.0,48.0,367.0,A,,2.0,1.0,7678640.0,267.0,,429273.0,,,1.0,,
83138349,,,,,,,,,,,,,,,,,,,,
83139308,,,,,2.0,462.0,1352.0,A,,2.0,1.0,500.0,799.0,,429461.0,,,1.0,,
83139501,,,,,2.0,462.0,1353.0,A,,2.0,1.0,500.0,800.0,,429312.0,,,1.0,,
83139650,,,,,1.0,48.0,1107.0,A,,2.0,1.0,500.0,410.0,,429461.0,,,1.0,,
83139814,,,,,2.0,462.0,1352.0,A,,2.0,1.0,500.0,799.0,,429276.0,,,1.0,,
80575335,,,,,,,,,,,,,,,,,,,,
80576673,,,,,,,,,,,,,,,,,,,,
82998373,,,,,2.0,77.0,59.0,A,,2.0,1.0,105000.0,54.0,,429273.0,,,1.0,,
82999216,454.0,1300.0,2.0,1.0,2.0,454.0,1300.0,A,,2.0,1.0,118664.0,,,429273.0,,,1.0,,
82999413,,,,,2.0,77.0,59.0,A,,2.0,1.0,924900.0,54.0,,429273.0,,,1.0,,
83032499,,,,,,,,,,,,,,,,,,,,
83118218,,,,,2.0,454.0,1300.0,A,,2.0,1.0,87000.0,747.0,,429273.0,,,1.0,,
83119040,,,,,2.0,454.0,1300.0,A,,2.0,1.0,63498.0,747.0,,429273.0,,,1.0,,
