expenditure_id,voucher_pk,gp_lgd_code,fiscal_year,voucher_no,voucher_date,voucher_cost
3755,4264.0,117951,2025-2026,XVFC/2025-26/P/29,2026-02-01,135000.0
3755,4392.0,117951,2025-2026,XVFC/2025-26/P/41,2026-03-23,1500.0
3755,4392.0,117951,2025-2026,XVFC/2025-26/P/41,2026-03-23,10500.0
3756,,117951,2026-2027,XVFC/2026-27/P/7,2026-06-02,135000.0
3756,,117951,2026-2027,XVFC/2026-27/P/11,2026-07-10,484.0
3756,,117951,2026-2027,XVFC/2026-27/P/11,2026-07-10,1500.0
3756,,117951,2026-2027,XVFC/2026-27/P/11,2026-07-10,9974.0
3757,5254.0,119717,2020-2021,XVFC/2020-21/P/1,2021-01-12,116016.0
3759,5157.0,119717,2021-2022,XVFC/2021-22/P/12,2021-08-07,50000.0
3761,5138.0,119717,2021-2022,XVFC/2021-22/P/3,2021-05-20,187629.0
3762,5264.0,119717,2020-2021,XVFC/2020-21/P/11,2021-02-03,187727.0
3763,5160.0,119717,2021-2022,XVFC/2021-22/P/14,2021-08-17,185889.0
3764,5063.0,119717,2022-2023,XVFC/2022-23/P/4,2022-04-07,100000.0
3765,5060.0,119717,2022-2023,XVFC/2022-23/P/1,2022-04-07,100000.0
3766,5061.0,119717,2022-2023,XVFC/2022-23/P/2,2022-04-07,100000.0
3767,5171.0,119717,2021-2022,5THSFC/2021-22/P/17,2022-02-19,227037.0
3767,5068.0,119717,2022-2023,5THSFC/2022-23/P/2,2022-05-12,156312.0
3767,5074.0,119717,2022-2023,5THSFC/2022-23/P/6,2022-07-18,1440.0
3767,5074.0,119717,2022-2023,5THSFC/2022-23/P/6,2022-07-18,1765.0
3769,5275.0,119717,2020-2021,XVFC/2020-21/P/20,2021-03-18,185870.0
3770,5158.0,119717,2021-2022,XVFC/2021-22/P/13,2021-08-12,277230.0
3771,5149.0,119717,2021-2022,XVFC/2021-22/P/4,2021-07-19,6000.0
3771,5150.0,119717,2021-2022,XVFC/2021-22/P/5,2021-07-19,6000.0
3771,5151.0,119717,2021-2022,XVFC/2021-22/P/6,2021-07-19,6000.0
3771,5152.0,119717,2021-2022,XVFC/2021-22/P/7,2021-07-19,6000.0
3771,5153.0,119717,2021-2022,XVFC/2021-22/P/8,2021-07-19,6000.0
3771,5154.0,119717,2021-2022,XVFC/2021-22/P/9,2021-07-19,6000.0
3771,5147.0,119717,2021-2022,XVFC/2021-22/P/10,2021-07-19,6000.0
3771,5148.0,119717,2021-2022,XVFC/2021-22/P/11,2021-07-19,6000.0
3771,4944.0,119717,2025-2026,XVFC/2025-26/P/26,2026-02-28,45500.0
3771,,119717,2026-2027,XVFC/2026-27/P/2,2026-04-19,45500.0
3772,5159.0,119717,2021-2022,5THSFC/2021-22/P/15,2021-08-17,92033.0
3774,5134.0,119717,2021-2022,XVFC/2021-22/P/1,2021-04-19,16228.0
3774,5135.0,119717,2021-2022,XVFC/2021-22/P/2,2021-04-19,5208.0
3774,5161.0,119717,2021-2022,XVFC/2021-22/P/15,2022-01-24,13885.0
3774,5161.0,119717,2021-2022,XVFC/2021-22/P/15,2022-01-24,13920.0
3774,5161.0,119717,2021-2022,XVFC/2021-22/P/15,2022-01-24,13924.0
3774,5161.0,119717,2021-2022,XVFC/2021-22/P/15,2022-01-24,18602.0
3774,5161.0,119717,2021-2022,XVFC/2021-22/P/15,2022-01-24,18603.0
3774,5161.0,119717,2021-2022,XVFC/2021-22/P/15,2022-01-24,18613.0
3774,5161.0,119717,2021-2022,XVFC/2021-22/P/15,2022-01-24,18922.0
3774,5092.0,119717,2022-2023,XVFC/2022-23/P/20,2022-12-03,18782.0
3774,5100.0,119717,2022-2023,XVFC/2022-23/P/25,2023-02-07,15473.0
3776,5065.0,119717,2022-2023,5THSFC/2022-23/P/1,2022-04-09,203869.0
3776,5073.0,119717,2022-2023,5THSFC/2022-23/P/5,2022-07-18,866.0
3776,5073.0,119717,2022-2023,5THSFC/2022-23/P/5,2022-07-18,2000.0
3778,5021.0,119717,2023-2024,XVFC/2023-24/P/5,2023-07-15,97129.0
3779,5265.0,119717,2020-2021,5THSFC/2020-21/P/1,2021-02-05,95804.0
3780,5263.0,119717,2020-2021,XVFC/2020-21/P/10,2021-02-03,279322.0
3782,5166.0,119717,2021-2022,XVFC/2021-22/P/19,2022-02-11,97000.0
3783,5156.0,119717,2021-2022,5THSFC/2021-22/P/14,2021-08-03,98282.0
3784,5266.0,119717,2020-2021,5THSFC/2020-21/P/2,2021-03-18,92860.0
3785,5162.0,119717,2021-2022,XVFC/2021-22/P/16,2022-01-27,6000.0
3785,5167.0,119717,2021-2022,XVFC/2021-22/P/20,2022-02-17,2000.0
3785,5067.0,119717,2022-2023,XVFC/2022-23/P/7,2022-04-09,28000.0
3786,5062.0,119717,2022-2023,XVFC/2022-23/P/3,2022-04-07,64428.0
3790,5076.0,119717,2022-2023,5THSFC/2022-23/P/7,2022-08-24,107725.0
3790,5020.0,119717,2023-2024,5THSFC/2023-24/P/3,2023-07-14,82290.0
3791,5165.0,119717,2021-2022,XVFC/2021-22/P/18,2022-02-07,150000.0
3791,5064.0,119717,2022-2023,XVFC/2022-23/P/5,2022-04-07,220000.0
3801,5169.0,119717,2021-2022,XVFC/2021-22/P/22,2022-02-18,330000.0
3802,5170.0,119717,2021-2022,XVFC/2021-22/P/23,2022-02-18,330000.0
3803,5093.0,119717,2022-2023,5THSFC/2022-23/P/14,2022-12-08,136241.0
3804,5069.0,119717,2022-2023,XVFC/2022-23/P/8,2022-05-12,138093.0
3805,5071.0,119717,2022-2023,5THSFC/2022-23/P/3,2022-07-16,26362.0
3806,5163.0,119717,2021-2022,XVFC/2021-22/P/17,2022-01-27,15000.0
3806,5163.0,119717,2021-2022,XVFC/2021-22/P/17,2022-01-27,30000.0
3806,5168.0,119717,2021-2022,XVFC/2021-22/P/21,2022-02-17,3000.0
3806,5168.0,119717,2021-2022,XVFC/2021-22/P/21,2022-02-17,6000.0
3806,5066.0,119717,2022-2023,XVFC/2022-23/P/6,2022-04-09,18000.0
3806,5070.0,119717,2022-2023,XVFC/2022-23/P/9,2022-07-11,50000.0
3806,5077.0,119717,2022-2023,XVFC/2022-23/P/11,2022-08-25,46000.0
3806,4945.0,119717,2025-2026,XVFC/2025-26/P/27,2026-02-28,22000.0
3807,5075.0,119717,2022-2023,XVFC/2022-23/P/10,2022-07-21,47937.0
3808,5072.0,119717,2022-2023,5THSFC/2022-23/P/4,2022-07-16,123095.0
3808,5084.0,119717,2022-2023,5THSFC/2022-23/P/9,2022-09-23,22972.0
3809,5085.0,119717,2022-2023,XVFC/2022-23/P/15,2022-10-03,104478.0
3826,5107.0,119717,2022-2023,XVFC/2022-23/P/31,2023-03-25,35000.0
3827,5017.0,119717,2023-2024,5THSFC/2023-24/P/1,2023-05-30,396109.0
3828,5164.0,119717,2021-2022,5THSFC/2021-22/P/16,2022-02-07,97000.0
3829,5105.0,119717,2022-2023,5THSFC/2022-23/P/17,2023-03-19,50000.0
3830,5101.0,119717,2022-2023,XVFC/2022-23/P/27,2023-02-23,99000.0
3831,5099.0,119717,2022-2023,5THSFC/2022-23/P/16,2023-02-07,438808.0
3831,5106.0,119717,2022-2023,5THSFC/2022-23/P/18,2023-03-25,61192.0
3832,5018.0,119717,2023-2024,5THSFC/2023-24/P/2,2023-06-30,121594.0
3833,5019.0,119717,2023-2024,XVFC/2023-24/P/4,2023-06-30,19647.0
3834,5080.0,119717,2022-2023,XVFC/2022-23/P/13,2022-09-21,18000.0
3834,5087.0,119717,2022-2023,XVFC/2022-23/P/17,2022-11-03,9000.0
3834,5094.0,119717,2022-2023,XVFC/2022-23/P/21,2022-12-21,9000.0
3834,5098.0,119717,2022-2023,XVFC/2022-23/P/24,2023-01-13,9000.0
3834,5103.0,119717,2022-2023,XVFC/2022-23/P/29,2023-03-05,6000.0
3834,5103.0,119717,2022-2023,XVFC/2022-23/P/29,2023-03-05,12000.0
3834,5014.0,119717,2023-2024,XVFC/2023-24/P/1,2023-04-12,3000.0
3834,5014.0,119717,2023-2024,XVFC/2023-24/P/1,2023-04-12,6000.0
3834,,119717,2026-2027,XVFC/2026-27/P/3,2026-04-19,22000.0
3834,,119717,2026-2027,XVFC/2026-27/P/33,2026-05-31,22000.0
3835,5081.0,119717,2022-2023,XVFC/2022-23/P/14,2022-09-21,28000.0
3835,5088.0,119717,2022-2023,XVFC/2022-23/P/18,2022-11-04,14000.0
3835,5095.0,119717,2022-2023,XVFC/2022-23/P/22,2022-12-21,14000.0
3835,5097.0,119717,2022-2023,XVFC/2022-23/P/23,2023-01-13,14000.0
3835,5104.0,119717,2022-2023,XVFC/2022-23/P/30,2023-03-05,4000.0
3835,5015.0,119717,2023-2024,XVFC/2023-24/P/2,2023-04-12,2000.0
3837,5091.0,119717,2022-2023,XVFC/2022-23/P/19,2022-11-14,54747.0
3840,5078.0,119717,2022-2023,XVFC/2022-23/P/12,2022-09-09,426469.0
3840,5111.0,119717,2022-2023,XVFC/2022-23/P/35,2023-03-25,73531.0
3841,5082.0,119717,2022-2023,5THSFC/2022-23/P/10,2022-09-23,50000.0
3841,5090.0,119717,2022-2023,5THSFC/2022-23/P/13,2022-11-14,58000.0
3841,5096.0,119717,2022-2023,5THSFC/2022-23/P/15,2023-01-11,20000.0
3842,5102.0,119717,2022-2023,XVFC/2022-23/P/28,2023-02-25,49500.0
3854,5108.0,119717,2022-2023,XVFC/2022-23/P/32,2023-03-25,100000.0
3855,5110.0,119717,2022-2023,XVFC/2022-23/P/34,2023-03-25,50000.0
3857,5109.0,119717,2022-2023,XVFC/2022-23/P/33,2023-03-25,100000.0
3858,5016.0,119717,2023-2024,XVFC/2023-24/P/3,2023-05-24,29396.0
3858,5039.0,119717,2023-2024,XVFC/2023-24/P/6,2024-01-03,14698.0
3858,,119717,2026-2027,XVFC/2026-27/P/5,2026-04-19,58800.0
3859,5079.0,119717,2022-2023,5THSFC/2022-23/P/8,2022-09-17,330.0
3859,5079.0,119717,2022-2023,5THSFC/2022-23/P/8,2022-09-17,450.0
3859,5079.0,119717,2022-2023,5THSFC/2022-23/P/8,2022-09-17,32670.0
3859,5079.0,119717,2022-2023,5THSFC/2022-23/P/8,2022-09-17,44550.0
3859,5083.0,119717,2022-2023,5THSFC/2022-23/P/11,2022-09-23,19886.0
3859,5089.0,119717,2022-2023,5THSFC/2022-23/P/12,2022-11-14,19560.0
3859,5030.0,119717,2023-2024,5THSFC/2023-24/P/12,2023-12-01,19600.0
3860,4979.0,119717,2024-2025,XVFC/2024-25/P/10,2024-11-16,20000.0
3862,5086.0,119717,2022-2023,XVFC/2022-23/P/16,2022-10-17,107749.0
3864,5031.0,119717,2023-2024,5THSFC/2023-24/P/13,2023-12-01,39600.0
3865,5032.0,119717,2023-2024,5THSFC/2023-24/P/14,2023-12-01,29306.0
3870,,119717,2026-2027,5THSFC/2026-27/P/7,2026-04-10,45000.0
3870,,119717,2026-2027,5THSFC/2026-27/P/16,2026-04-14,5000.0
3871,,119717,2026-2027,5THSFC/2026-27/P/10,2026-04-12,21100.0
3872,,119717,2026-2027,5THSFC/2026-27/P/9,2026-04-12,41000.0
3873,,119717,2026-2027,5THSFC/2026-27/P/8,2026-04-12,12000.0
4032,4992.0,119717,2024-2025,XVFC/2024-25/P/14,2025-01-08,105000.0
4053,4973.0,119717,2024-2025,XVFC/2024-25/P/2,2024-08-31,11000.0
4053,4974.0,119717,2024-2025,XVFC/2024-25/P/3,2024-08-31,11000.0
4053,4976.0,119717,2024-2025,XVFC/2024-25/P/5,2024-10-07,22000.0
4053,4977.0,119717,2024-2025,XVFC/2024-25/P/6,2024-10-08,68250.0
4053,4984.0,119717,2024-2025,XVFC/2024-25/P/13,2024-12-05,63750.0
4076,4972.0,119717,2024-2025,5THSFC/2024-25/P/11,2024-08-20,143170.0
4076,4986.0,119717,2024-2025,5THSFC/2024-25/P/13,2025-01-08,18614.0
4076,4987.0,119717,2024-2025,5THSFC/2024-25/P/14,2025-01-08,7914.0
4076,4988.0,119717,2024-2025,5THSFC/2024-25/P/15,2025-01-08,100000.0
4076,4989.0,119717,2024-2025,5THSFC/2024-25/P/16,2025-01-08,2489.0
4076,4990.0,119717,2024-2025,5THSFC/2024-25/P/17,2025-01-08,10567.0
4076,4991.0,119717,2024-2025,5THSFC/2024-25/P/18,2025-01-08,41407.0
4076,4993.0,119717,2024-2025,5THSFC/2024-25/P/19,2025-03-24,8671.0
4076,4994.0,119717,2024-2025,5THSFC/2024-25/P/20,2025-03-24,13412.0
4076,4995.0,119717,2024-2025,5THSFC/2024-25/P/21,2025-03-24,227959.0
4076,4996.0,119717,2024-2025,5THSFC/2024-25/P/22,2025-03-24,14422.0
4076,4997.0,119717,2024-2025,5THSFC/2024-25/P/23,2025-03-24,7954.0
4076,4998.0,119717,2024-2025,5THSFC/2024-25/P/24,2025-03-24,23847.0
4076,,119717,2026-2027,5THSFC/2026-27/P/1,2026-04-09,178326.0
4076,,119717,2026-2027,5THSFC/2026-27/P/2,2026-04-09,11167.0
4076,,119717,2026-2027,5THSFC/2026-27/P/3,2026-04-09,14721.0
4076,,119717,2026-2027,5THSFC/2026-27/P/4,2026-04-09,43165.0
4076,,119717,2026-2027,5THSFC/2026-27/P/5,2026-04-09,10729.0
4076,,119717,2026-2027,5THSFC/2026-27/P/6,2026-04-09,14334.0
4076,,119717,2026-2027,5THSFC/2026-27/P/18,2026-04-19,30376.0
4105,4982.0,119717,2024-2025,XVFC/2024-25/P/9,2024-11-16,20000.0
4126,4981.0,119717,2024-2025,XVFC/2024-25/P/8,2024-11-16,141498.0
4127,4983.0,119717,2024-2025,XVFC/2024-25/P/12,2024-11-30,87000.0
4128,4971.0,119717,2024-2025,XVFC/2024-25/P/1,2024-08-14,22750.0
4129,4975.0,119717,2024-2025,XVFC/2024-25/P/4,2024-09-20,211912.0
4129,4924.0,119717,2025-2026,XVFC/2025-26/P/13,2025-08-18,55096.0
4129,4943.0,119717,2025-2026,XVFC/2025-26/P/25,2026-02-28,62500.0
4130,4911.0,119717,2025-2026,XVFC/2025-26/P/5,2025-05-09,73058.0
4131,4912.0,119717,2025-2026,XVFC/2025-26/P/6,2025-05-09,23651.0
4131,4917.0,119717,2025-2026,XVFC/2025-26/P/9,2025-06-05,10781.0
4132,4978.0,119717,2024-2025,XVFC/2024-25/P/7,2024-10-19,18570.0
4132,4913.0,119717,2025-2026,XVFC/2025-26/P/7,2025-05-09,29296.0
4132,4925.0,119717,2025-2026,XVFC/2025-26/P/14,2025-08-18,14464.0
4133,4916.0,119717,2025-2026,XVFC/2025-26/P/8,2025-06-05,15000.0
4133,4918.0,119717,2025-2026,XVFC/2025-26/P/10,2025-06-23,15000.0
4133,4920.0,119717,2025-2026,XVFC/2025-26/P/12,2025-07-14,15000.0
4133,4926.0,119717,2025-2026,XVFC/2025-26/P/15,2025-08-18,1874.0
4150,4936.0,119717,2025-2026,XVFC/2025-26/P/18,2025-12-10,13531.0
4150,4937.0,119717,2025-2026,XVFC/2025-26/P/19,2025-12-10,17781.0
4150,4938.0,119717,2025-2026,XVFC/2025-26/P/20,2025-12-10,45089.0
4150,4939.0,119717,2025-2026,XVFC/2025-26/P/21,2025-12-10,25479.0
4150,4940.0,119717,2025-2026,XVFC/2025-26/P/22,2025-12-10,16960.0
4150,4941.0,119717,2025-2026,XVFC/2025-26/P/23,2025-12-10,315753.0
4150,,119717,2026-2027,XVFC/2026-27/P/15,2026-05-18,7914.0
4150,,119717,2026-2027,XVFC/2026-27/P/16,2026-05-18,5910.0
4150,,119717,2026-2027,XVFC/2026-27/P/17,2026-05-18,83614.0
4150,,119717,2026-2027,XVFC/2026-27/P/18,2026-05-18,14255.0
4150,,119717,2026-2027,XVFC/2026-27/P/19,2026-05-18,6094.0
4150,,119717,2026-2027,XVFC/2026-27/P/20,2026-05-18,5473.0
4150,,119717,2026-2027,XVFC/2026-27/P/21,2026-05-18,2170.0
4150,,119717,2026-2027,XVFC/2026-27/P/22,2026-05-18,6549.0
4151,,119717,2026-2027,XVFC/2026-27/P/12,2026-05-12,13500.0
4151,,119717,2026-2027,XVFC/2026-27/P/14,2026-05-13,6750.0
4167,4906.0,119717,2025-2026,5THSFC/2025-26/P/2,2025-04-04,44000.0
4167,4915.0,119717,2025-2026,5THSFC/2025-26/P/4,2025-06-05,22000.0
4167,4923.0,119717,2025-2026,5THSFC/2025-26/P/7,2025-08-11,22000.0
4167,4931.0,119717,2025-2026,5THSFC/2025-26/P/9,2025-09-25,22000.0
4167,4934.0,119717,2025-2026,5THSFC/2025-26/P/13,2025-12-10,22000.0
4169,4921.0,119717,2025-2026,5THSFC/2025-26/P/5,2025-08-11,40000.0
4192,4932.0,119717,2025-2026,5THSFC/2025-26/P/11,2025-10-31,90000.0
4192,4933.0,119717,2025-2026,5THSFC/2025-26/P/12,2025-11-19,7955.0
4194,4985.0,119717,2024-2025,5THSFC/2024-25/P/12,2025-01-08,140000.0
4202,4980.0,119717,2024-2025,XVFC/2024-25/P/11,2024-11-16,36000.0
4203,,119717,2026-2027,XVFC/2026-27/P/11,2026-05-12,67500.0
4203,,119717,2026-2027,XVFC/2026-27/P/13,2026-05-13,750.0
4203,,119717,2026-2027,XVFC/2026-27/P/13,2026-05-13,6000.0
4291,,119717,2026-2027,XVFC/2026-27/P/24,2026-05-23,45000.0
4291,,119717,2026-2027,XVFC/2026-27/P/29,2026-05-28,44.0
4291,,119717,2026-2027,XVFC/2026-27/P/29,2026-05-28,89.0
4291,,119717,2026-2027,XVFC/2026-27/P/29,2026-05-28,500.0
4291,,119717,2026-2027,XVFC/2026-27/P/29,2026-05-28,887.0
4291,,119717,2026-2027,XVFC/2026-27/P/29,2026-05-28,3480.0
4292,,119717,2026-2027,XVFC/2026-27/P/4,2026-04-19,220500.0
4292,,119717,2026-2027,XVFC/2026-27/P/6,2026-04-20,22050.0
4293,,119717,2026-2027,5THSFC/2026-27/P/13,2026-04-12,36000.0
4294,,119717,2026-2027,5THSFC/2026-27/P/11,2026-04-12,15000.0
4295,,119717,2026-2027,5THSFC/2026-27/P/12,2026-04-12,45000.0
4295,,119717,2026-2027,5THSFC/2026-27/P/15,2026-04-14,5000.0
4297,,119717,2026-2027,XVFC/2026-27/P/30,2026-05-31,117000.0
4297,,119717,2026-2027,XVFC/2026-27/P/35,2026-06-05,529.0
4297,,119717,2026-2027,XVFC/2026-27/P/35,2026-06-05,1288.0
4297,,119717,2026-2027,XVFC/2026-27/P/35,2026-06-05,11183.0
4298,,119717,2026-2027,5THSFC/2026-27/P/24,2026-05-31,1178.0
4298,,119717,2026-2027,5THSFC/2026-27/P/24,2026-05-31,117773.0
4299,4927.0,119717,2025-2026,XVFC/2025-26/P/16,2025-09-11,132403.0
4299,4928.0,119717,2025-2026,XVFC/2025-26/P/17,2025-09-15,56568.0
4299,,119717,2026-2027,XVFC/2026-27/P/23,2026-05-23,25000.0
4300,4905.0,119717,2025-2026,5THSFC/2025-26/P/1,2025-04-04,91000.0
4300,4914.0,119717,2025-2026,5THSFC/2025-26/P/3,2025-06-05,45500.0
4300,4922.0,119717,2025-2026,5THSFC/2025-26/P/6,2025-08-11,45500.0
4300,4930.0,119717,2025-2026,5THSFC/2025-26/P/8,2025-09-25,45500.0
4300,4935.0,119717,2025-2026,5THSFC/2025-26/P/14,2025-12-10,45500.0
4301,4907.0,119717,2025-2026,XVFC/2025-26/P/1,2025-04-16,99000.0
4302,4908.0,119717,2025-2026,XVFC/2025-26/P/2,2025-04-16,99545.0
4303,4909.0,119717,2025-2026,XVFC/2025-26/P/3,2025-04-16,99000.0
4304,4910.0,119717,2025-2026,XVFC/2025-26/P/4,2025-04-16,99000.0
4305,4919.0,119717,2025-2026,XVFC/2025-26/P/11,2025-07-14,88702.0
4306,4942.0,119717,2025-2026,XVFC/2025-26/P/24,2026-01-31,45000.0
4306,,119717,2026-2027,XVFC/2026-27/P/8,2026-05-03,5000.0
4308,,119717,2026-2027,XVFC/2026-27/P/31,2026-05-31,88135.0
4308,,119717,2026-2027,XVFC/2026-27/P/34,2026-06-05,9793.0
4310,,119717,2026-2027,XVFC/2026-27/P/9,2026-05-11,99604.0
4310,,119717,2026-2027,XVFC/2026-27/P/10,2026-05-12,10596.0
4311,,119717,2026-2027,XVFC/2026-27/P/32,2026-05-31,45500.0
4332,,119717,2026-2027,XVFC/2026-27/P/26,2026-05-23,135000.0
4332,,119717,2026-2027,XVFC/2026-27/P/28,2026-05-28,1210.0
4332,,119717,2026-2027,XVFC/2026-27/P/28,2026-05-28,1500.0
4332,,119717,2026-2027,XVFC/2026-27/P/28,2026-05-28,12290.0
4336,4929.0,119717,2025-2026,5THSFC/2025-26/P/10,2025-09-25,100000.0
4337,,119717,2026-2027,5THSFC/2026-27/P/21,2026-05-23,500.0
4337,,119717,2026-2027,5THSFC/2026-27/P/21,2026-05-23,6114.0
4337,,119717,2026-2027,5THSFC/2026-27/P/21,2026-05-23,38386.0
4337,,119717,2026-2027,5THSFC/2026-27/P/22,2026-05-31,5000.0
4338,,119717,2026-2027,5THSFC/2026-27/P/25,2026-05-31,6114.0
4338,,119717,2026-2027,5THSFC/2026-27/P/25,2026-05-31,38886.0
4338,,119717,2026-2027,5THSFC/2026-27/P/26,2026-06-05,500.0
4338,,119717,2026-2027,5THSFC/2026-27/P/26,2026-06-05,4500.0
4365,,119717,2026-2027,5THSFC/2026-27/P/14,2026-04-14,28000.0
4369,,119717,2026-2027,XVFC/2026-27/P/25,2026-05-23,108000.0
4369,,119717,2026-2027,XVFC/2026-27/P/27,2026-05-28,44.0
4369,,119717,2026-2027,XVFC/2026-27/P/27,2026-05-28,89.0
4369,,119717,2026-2027,XVFC/2026-27/P/27,2026-05-28,887.0
4369,,119717,2026-2027,XVFC/2026-27/P/27,2026-05-28,1200.0
4369,,119717,2026-2027,XVFC/2026-27/P/27,2026-05-28,9780.0
4370,,119717,2026-2027,XVFC/2026-27/P/7,2026-04-21,99400.0
4404,5549.0,117835,2021-2022,5THSFC/2021-22/P/2,2021-08-04,96275.0
4405,5547.0,117835,2021-2022,5THSFC/2021-22/P/1,2021-07-21,112832.0
4406,5553.0,117835,2021-2022,XVFC/2021-22/P/2,2021-08-13,227722.0
4410,5558.0,117835,2021-2022,XVFC/2021-22/P/3,2021-11-01,24000.0
4410,5533.0,117835,2022-2023,XVFC/2022-23/P/9,2023-03-14,18000.0
4410,5534.0,117835,2022-2023,XVFC/2022-23/P/11,2023-03-17,18000.0
4411,5561.0,117835,2021-2022,XVFC/2021-22/P/6,2021-11-25,19440.0
4411,5449.0,117835,2024-2025,XVFC/2024-25/P/12,2024-08-16,10000.0
4411,5332.0,117835,2025-2026,XVFC/2025-26/P/1,2025-04-30,19160.0
4412,5559.0,117835,2021-2022,XVFC/2021-22/P/4,2021-11-01,188263.0
4414,5548.0,117835,2021-2022,XVFC/2021-22/P/1,2021-07-21,65485.0
4414,5560.0,117835,2021-2022,XVFC/2021-22/P/5,2021-11-25,34515.0
4416,,117835,2026-2027,XVFC/2026-27/P/21,2026-07-09,150000.0
4418,5530.0,117835,2022-2023,XVFC/2022-23/P/7,2022-11-28,86470.0
4421,5529.0,117835,2022-2023,5THSFC/2022-23/P/3,2022-11-28,489666.0
4422,5487.0,117835,2024-2025,XVFC/2024-25/P/40,2025-03-28,183312.0
4423,5395.0,117835,2025-2026,XVFC/2025-26/P/58,2025-11-11,139794.0
4423,5396.0,117835,2025-2026,XVFC/2025-26/P/59,2025-11-11,136000.0
4423,5415.0,117835,2025-2026,XVFC/2025-26/P/75,2026-02-18,13000.0
4423,5418.0,117835,2025-2026,XVFC/2025-26/P/76,2026-03-02,61206.0
4427,5504.0,117835,2023-2024,XVFC/2023-24/P/4,2023-10-20,251576.0
4431,5557.0,117835,2021-2022,5THSFC/2021-22/P/3,2021-10-01,391587.0
4433,5563.0,117835,2021-2022,XVFC/2021-22/P/8,2022-03-31,311656.0
4434,5562.0,117835,2021-2022,XVFC/2021-22/P/7,2022-03-31,152000.0
4437,5520.0,117835,2022-2023,XVFC/2022-23/P/1,2022-05-09,16000.0
4437,5523.0,117835,2022-2023,XVFC/2022-23/P/3,2022-05-12,16000.0
4442,5564.0,117835,2021-2022,XVFC/2021-22/P/9,2022-03-31,100000.0
4443,5499.0,117835,2023-2024,XVFC/2023-24/P/1,2023-04-03,5151.0
4443,5499.0,117835,2023-2024,XVFC/2023-24/P/1,2023-04-03,6813.0
4443,5499.0,117835,2023-2024,XVFC/2023-24/P/1,2023-04-03,497636.0
4443,5421.0,117835,2025-2026,XVFC/2025-26/P/79,2026-03-02,10400.0
4444,5411.0,117835,2025-2026,XVFC/2025-26/P/74,2025-12-20,5900.0
4444,5411.0,117835,2025-2026,XVFC/2025-26/P/74,2025-12-20,14919.0
4444,5411.0,117835,2025-2026,XVFC/2025-26/P/74,2025-12-20,41079.0
4450,5525.0,117835,2022-2023,5THSFC/2022-23/P/2,2022-07-05,251916.0
4451,5524.0,117835,2022-2023,5THSFC/2022-23/P/1,2022-07-05,142364.0
4452,5527.0,117835,2022-2023,XVFC/2022-23/P/5,2022-07-05,195012.0
4453,5526.0,117835,2022-2023,XVFC/2022-23/P/4,2022-07-05,353687.0
4454,5528.0,117835,2022-2023,XVFC/2022-23/P/6,2022-07-05,75000.0
4454,5436.0,117835,2024-2025,XVFC/2024-25/P/3,2024-04-05,125000.0
4455,5369.0,117835,2025-2026,XVFC/2025-26/P/39,2025-08-25,29654.0
4455,5371.0,117835,2025-2026,XVFC/2025-26/P/41,2025-08-25,60000.0
4455,5372.0,117835,2025-2026,XVFC/2025-26/P/42,2025-08-25,46701.0
4455,5373.0,117835,2025-2026,XVFC/2025-26/P/43,2025-08-25,87501.0
4455,5374.0,117835,2025-2026,XVFC/2025-26/P/44,2025-08-25,26815.0
4455,5375.0,117835,2025-2026,XVFC/2025-26/P/45,2025-08-25,53652.0
4455,5376.0,117835,2025-2026,XVFC/2025-26/P/46,2025-08-25,8053.0
4455,5377.0,117835,2025-2026,XVFC/2025-26/P/47,2025-08-25,46645.0
4455,5379.0,117835,2025-2026,XVFC/2025-26/P/48,2025-09-03,12782.0
4455,5380.0,117835,2025-2026,XVFC/2025-26/P/49,2025-09-03,10000.0
4455,5381.0,117835,2025-2026,XVFC/2025-26/P/50,2025-09-03,32853.0
4455,5419.0,117835,2025-2026,XVFC/2025-26/P/77,2026-03-02,30000.0
4456,,117835,2026-2027,XVFC/2026-27/P/4,2026-04-29,25053.0
4458,5507.0,117835,2023-2024,5THSFC/2023-24/P/2,2024-01-31,5000.0
4458,5507.0,117835,2023-2024,5THSFC/2023-24/P/2,2024-01-31,13732.0
4458,5507.0,117835,2023-2024,5THSFC/2023-24/P/2,2024-01-31,474564.0
4465,5420.0,117835,2025-2026,XVFC/2025-26/P/78,2026-03-02,83000.0
4466,5505.0,117835,2023-2024,XVFC/2023-24/P/5,2023-10-20,3598.0
4466,5505.0,117835,2023-2024,XVFC/2023-24/P/5,2023-10-20,6500.0
4466,5505.0,117835,2023-2024,XVFC/2023-24/P/5,2023-10-20,633048.0
4468,5531.0,117835,2022-2023,XVFC/2022-23/P/8,2022-12-07,170481.0
4468,5460.0,117835,2024-2025,XVFC/2024-25/P/17,2024-10-19,100000.0
4468,5467.0,117835,2024-2025,XVFC/2024-25/P/23,2025-01-09,2461.0
4468,5468.0,117835,2024-2025,XVFC/2024-25/P/24,2025-01-09,15215.0
4468,5469.0,117835,2024-2025,XVFC/2024-25/P/25,2025-01-09,6202.0
4469,5502.0,117835,2023-2024,XVFC/2023-24/P/3,2023-10-18,16000.0
4469,5506.0,117835,2023-2024,XVFC/2023-24/P/6,2023-12-28,72000.0
