activity_code,is_delegated,delegated_unit_code,delegated_unit_type,delegated_unit_level,delegated_unit_category,is_shareable,delegated_parent_unit_code
101987736,,,,,,False,
101988599,,,,,,False,
101988985,,,,,,False,
103914541,,,,,,False,
103917229,,,,,,False,
103917726,,,,,,False,
103934454,,,,,,False,
103935818,,,,,,False,
101961208,,,,,,False,
101961640,,,,,,False,
101962142,,,,,,False,
101962720,,,,,,False,
101963329,,,,,,False,
101963725,,,,,,False,
101964522,,,,,,False,
101967417,,,,,,False,
101968586,,,,,,False,
101971795,,,,,,False,
101972792,,,,,,False,
101973374,,,,,,False,
101974189,,,,,,False,
101976266,,,,,,False,
101976912,,,,,,False,
101978613,,,,,,False,
101984194,,,,,,False,
101984898,,,,,,False,
101986558,,,,,,False,
101987227,,,,,,False,
101991246,,,,,,False,
103931690,,,,,,False,
114680251,,,,,,False,
115148911,,,,,,False,
115155007,,,,,,False,
115163502,,,,,,False,
115169576,,,,,,False,
115473258,,,,,,False,
115478004,,,,,,False,
118136892,,,,,,False,
118137766,,,,,,False,
118173962,,,,,,False,
118174725,,,,,,False,
118176129,,,,,,False,
118180362,,,,,,False,
118184500,,,,,,False,
118185420,,,,,,False,
118190458,,,,,,False,
118193350,,,,,,False,
118193780,,,,,,False,
118194657,,,,,,False,
118194978,,,,,,False,
118195391,,,,,,False,
118195882,,,,,,False,
118196309,,,,,,,
118197914,,,,,,False,
118198348,,,,,,False,
118199472,,,,,,False,
118199902,,,,,,False,
118200537,,,,,,False,
118201109,,,,,,False,
118201562,,,,,,False,
118202370,,,,,,False,
118202810,,,,,,False,
118203271,,,,,,False,
118203695,,,,,,False,
118209220,,,,,,False,
118209711,,,,,,False,
118210048,,,,,,False,
118210505,,,,,,False,
118211047,,,,,,False,
118211436,,,,,,False,
118211978,,,,,,False,
118212328,,,,,,False,
118212658,,,,,,False,
118213030,,,,,,,
118213388,,,,,,False,
118213730,,,,,,False,
118214028,,,,,,False,
118214397,,,,,,False,
118227617,,,,,,False,
118228055,,,,,,False,
118228439,,,,,,False,
118228753,,,,,,False,
118229270,,,,,,False,
118229760,,,,,,False,
118230112,,,,,,False,
118231189,,,,,,False,
118231569,,,,,,False,
118231837,,,,,,False,
118232165,,,,,,False,
118232435,,,,,,False,
118232765,,,,,,False,
118233080,,,,,,False,
118233534,,,,,,False,
118233965,,,,,,False,
118234288,,,,,,False,
118234702,,,,,,False,
118235582,,,,,,False,
118235842,,,,,,False,
118405435,,,,,,False,
118405815,,,,,,False,
118406153,,,,,,False,
118406955,,,,,,False,
118407297,,,,,,False,
118422595,,,,,,False,
118422789,,,,,,False,
118422956,,,,,,False,
118423375,,,,,,False,
118423594,,,,,,False,
118423759,,,,,,False,
118423917,,,,,,False,
118424060,,,,,,False,
118424272,,,,,,False,
118424453,,,,,,False,
118424742,,,,,,False,
118424858,,,,,,False,
118425040,,,,,,False,
118425246,,,,,,False,
118425948,,,,,,False,
118557848,,,,,,False,
118666736,,,,,,False,
118668124,,,,,,False,
118669187,,,,,,False,
118669968,,,,,,False,
118670808,,,,,,False,
118673416,,,,,,False,
118673883,,,,,,False,
118674262,,,,,,False,
118674984,,,,,,False,
118676047,,,,,,False,
118676455,,,,,,False,
118677446,,,,,,False,
118678030,,,,,,False,
118678632,,,,,,False,
118679372,,,,,,False,
118680682,,,,,,False,
118681320,,,,,,False,
118690850,,,,,,False,
118691799,,,,,,False,
118699129,,,,,,False,
118699527,,,,,,False,
118700061,,,,,,False,
118700523,,,,,,False,
118700996,,,,,,False,
119193979,,,,,,False,
119194437,,,,,,False,
119304621,,,,,,False,
119306973,,,,,,False,
119307239,,,,,,False,
119307559,,,,,,False,
119308224,,,,,,False,
119308549,,,,,,False,
119308895,,,,,,False,
119309771,,,,,,False,
119310087,,,,,,False,
119310576,,,,,,False,
119311096,,,,,,False,
119311602,,,,,,False,
119312106,,,,,,False,
119312588,,,,,,False,
123914903,,,,,,False,
123915074,,,,,,False,
123915275,,,,,,False,
123915455,,,,,,False,
123923537,,,,,,,
123923642,,,,,,False,
123924019,,,,,,False,
123924047,,,,,,,
123924087,,,,,,,
123924140,,,,,,,
123933112,,,,,,False,
123933436,,,,,,,
123933932,,,,,,,
123939591,,,,,,False,
123939871,,,,,,False,
123940050,,,,,,False,
123940200,,,,,,False,
123940404,,,,,,False,
123940498,,,,,,False,
123940619,,,,,,False,
123940809,,,,,,False,
123941383,,,,,,False,
123982439,,,,,,False,
123982824,,,,,,False,
123983102,,,,,,False,
123983163,,,,,,False,
123983230,,,,,,False,
123983243,,,,,,False,
123983289,,,,,,False,
123983307,,,,,,,
123983339,,,,,,,
124063091,,,,,,False,
124063566,,,,,,False,
124063621,,,,,,,
124063660,,,,,,,
124063741,,,,,,False,
124063771,,,,,,False,
124063804,,,,,,,
124063854,,,,,,False,
124063944,,,,,,False,
124063995,,,,,,False,
124064039,,,,,,False,
124064094,,,,,,,
124064142,,,,,,False,
124064202,,,,,,False,
124064250,,,,,,False,
124064742,,,,,,False,
124065071,,,,,,False,
124066269,,,,,,False,
124110771,,,,,,False,
124197813,,,,,,False,
124198045,,,,,,False,
124198106,,,,,,False,
124198188,,,,,,False,
124198272,,,,,,False,
124198526,,,,,,False,
124198778,,,,,,False,
124198853,,,,,,False,
124201918,,,,,,False,
124202685,,,,,,False,
124202740,,,,,,False,
124202939,,,,,,False,
124203018,,,,,,False,
124204120,,,,,,False,
124204160,,,,,,False,
124204200,,,,,,False,
124204219,,,,,,False,
124204247,,,,,,False,
124204307,,,,,,False,
124205298,,,,,,False,
124205749,,,,,,,
124205921,,,,,,False,
124205972,,,,,,False,
124206009,,,,,,False,
124206193,,,,,,False,
124206344,,,,,,False,
124206481,,,,,,False,
124210356,,,,,,False,
124210379,,,,,,False,
124210413,,,,,,False,
124210641,,,,,,False,
124213199,,,,,,False,
124213236,,,,,,False,
124213287,,,,,,False,
124213442,,,,,,False,
123923256,,,,,,False,
123923680,,,,,,False,
123923707,,,,,,False,
123923892,,,,,,,
123923992,,,,,,False,
123924066,,,,,,,
123924180,,,,,,,
124062668,,,,,,False,
124062726,,,,,,False,
124062766,,,,,,False,
124062800,,,,,,,
124062840,,,,,,,
124062881,,,,,,False,
124062946,,,,,,,
124062980,,,,,,False,
124063012,,,,,,False,
124063051,,,,,,False,
124064394,,,,,,False,
124065208,,,,,,False,
124066398,,,,,,False,
124110807,,,,,,False,
124197120,,,,,,False,
124197299,,,,,,False,
124198596,,,,,,False,
38605498,,,,,,,
38575361,,,,,,,
38575516,,,,,,,
38577239,,,,,,,
38577571,,,,,,,
38577935,,,,,,,
38578052,,,,,,,
38578406,,,,,,,
38605410,,,,,,,
38605614,,,,,,,
38605815,,,,,,,
38605932,,,,,,,
38606068,,,,,,,
44038263,,,,,,,
44038329,,,,,,,
44038848,,,,,,,
44039040,,,,,,,
38577682,,,,,,,
38606279,,,,,,,
44038964,,,,,,,
47547147,,,,,,,
47552456,,,,,,,
47566969,,,,,,,
47573551,,,,,,,
47576323,,,,,,,
47576749,,,,,,,
47577986,,,,,,,
47578343,,,,,,,
47578809,,,,,,,
47579625,,,,,,,
47543986,,,,,,,
47544380,,,,,,,
47544846,,,,,,,
47545301,,,,,,,
47545566,,,,,,,
47546357,,,,,,,
47546706,,,,,,,
47547905,,,,,,,
47548532,,,,,,,
47549499,,,,,,,
47565687,,,,,,,
47566476,,,,,,,
47568422,,,,,,,
47568935,,,,,,,
47569620,,,,,,,
47570328,,,,,,,
47570877,,,,,,,
47571470,,,,,,,
47633622,,,,,,,
47543549,,,,,,,
47547518,,,,,,,
47548992,,,,,,,
64899374,,,,,,False,
64899338,,,,,,False,
58712794,,,,,,,
64890591,,,,,,False,
64898048,,,,,,False,
64898178,,,,,,False,
64898333,,,,,,False,
64898448,,,,,,False,
64898667,,,,,,False,
64899291,,,,,,False,
64899492,,,,,,False,
64899527,,,,,,False,
64899589,,,,,,False,
64899614,,,,,,False,
64899673,,,,,,False,
64899715,,,,,,False,
64899743,,,,,,False,
64899761,,,,,,False,
64899826,,,,,,False,
64899885,,,,,,False,
64899917,,,,,,False,
65027554,,,,,,False,
64898550,,,,,,False,
64899408,,,,,,False,
64899452,,,,,,False,
64899647,,,,,,False,
64899807,,,,,,False,
65027576,,,,,,False,
69453359,,,,,,False,
69453541,,,,,,False,
69453828,,,,,,False,
69453932,,,,,,False,
69454054,,,,,,False,
69454734,,,,,,False,
69457307,,,,,,False,
69457509,,,,,,False,
69504463,,,,,,False,
69505017,,,,,,False,
69505561,,,,,,False,
69506032,,,,,,False,
69507203,,,,,,False,
69509775,,,,,,False,
69510643,,,,,,False,
69511457,,,,,,False,
69512694,,,,,,False,
69514273,,,,,,False,
69514762,,,,,,False,
69515238,,,,,,False,
69515954,,,,,,False,
69516422,,,,,,False,
69516875,,,,,,False,
69518109,,,,,,False,
69519414,,,,,,False,
69736996,,,,,,False,
69737744,,,,,,False,
69738113,,,,,,False,
69738393,,,,,,False,
69738783,,,,,,False,
69738963,,,,,,False,
69739101,,,,,,False,
69741528,,,,,,False,
69743650,,,,,,False,
69744256,,,,,,False,
69745762,,,,,,False,
69778345,,,,,,False,
69779108,,,,,,False,
69780202,,,,,,False,
70079362,,,,,,False,
70079560,,,,,,False,
70079823,,,,,,False,
70080084,,,,,,False,
70080318,,,,,,False,
70081104,,,,,,False,
70081370,,,,,,False,
70081622,,,,,,False,
70081850,,,,,,False,
70082077,,,,,,False,
70082274,,,,,,False,
70082519,,,,,,False,
70082894,,,,,,False,
70083103,,,,,,False,
70083575,,,,,,False,
70083795,,,,,,False,
70084067,,,,,,False,
70084329,,,,,,False,
70084624,,,,,,False,
70085663,,,,,,False,
70085933,,,,,,False,
70086154,,,,,,False,
70088454,,,,,,False,
70088762,,,,,,False,
70088939,,,,,,False,
70089102,,,,,,False,
70089313,,,,,,False,
70089763,,,,,,False,
70090865,,,,,,False,
70092382,,,,,,False,
70092622,,,,,,False,
70093189,,,,,,False,
70093423,,,,,,False,
70093780,,,,,,False,
70094027,,,,,,False,
70094723,,,,,,False,
70095192,,,,,,False,
70095474,,,,,,False,
70095800,,,,,,False,
70169788,,,,,,False,
70170648,,,,,,False,
70304185,,,,,,False,
70342857,,,,,,False,
70808014,,,,,,False,
70816711,,,,,,False,
72793770,,,,,,False,
72794062,,,,,,False,
72798525,,,,,,False,
72798837,,,,,,False,
72799663,,,,,,False,
72800798,,,,,,False,
72801065,,,,,,False,
72801861,,,,,,False,
72802037,,,,,,False,
72803050,,,,,,False,
72803969,,,,,,False,
72804209,,,,,,False,
72804961,,,,,,False,
72805277,,,,,,False,
72806036,,,,,,False,
72806442,,,,,,False,
72806727,,,,,,False,
72807433,,,,,,False,
72807674,,,,,,False,
72807940,,,,,,False,
72808511,,,,,,False,
72808795,,,,,,False,
72810531,,,,,,False,
72810839,,,,,,False,
72811100,,,,,,False,
72811547,,,,,,False,
72812240,,,,,,False,
72812558,,,,,,False,
72812856,,,,,,False,
72813335,,,,,,False,
72813790,,,,,,False,
72817577,,,,,,False,
72817773,,,,,,False,
72817929,,,,,,False,
72818688,,,,,,False,
72818828,,,,,,False,
72818957,,,,,,False,
72819107,,,,,,False,
72819307,,,,,,False,
72819458,,,,,,False,
72819570,,,,,,False,
72819717,,,,,,False,
72820573,,,,,,False,
72820713,,,,,,False,
72821059,,,,,,False,
72821170,,,,,,False,
72821293,,,,,,False,
72821494,,,,,,False,
72821631,,,,,,False,
72821844,,,,,,False,
72821991,,,,,,False,
72822150,,,,,,False,
72822273,,,,,,False,
72822428,,,,,,False,
72822551,,,,,,False,
72822711,,,,,,False,
72823072,,,,,,False,
72823279,,,,,,False,
72823603,,,,,,False,
72823724,,,,,,False,
72824228,,,,,,False,
72824375,,,,,,False,
72824490,,,,,,False,
72824634,,,,,,False,
72824789,,,,,,False,
72824903,,,,,,False,
72825091,,,,,,False,
72825278,,,,,,False,
72825408,,,,,,False,
72825538,,,,,,False,
72825736,,,,,,False,
72825872,,,,,,False,
72825995,,,,,,False,
75114161,,,,,,False,
75116046,,,,,,False,
75117207,,,,,,False,
75117340,,,,,,False,
75118449,,,,,,False,
75122527,,,,,,False,
75122970,,,,,,False,
75127179,,,,,,False,
75128479,,,,,,False,
75129266,,,,,,False,
75129618,,,,,,False,
75130040,,,,,,False,
75130813,,,,,,False,
75131232,,,,,,False,
75131801,,,,,,False,
75132074,,,,,,False,
75132754,,,,,,False,
75253851,,,,,,False,
75254513,,,,,,False,
75255756,,,,,,False,
75257255,,,,,,False,
75275555,,,,,,False,
75294235,,,,,,False,
75294410,,,,,,False,
75294625,,,,,,False,
75312020,,,,,,False,
75322416,,,,,,False,
75323391,,,,,,False,
75325959,,,,,,False,
75328306,,,,,,False,
75331446,,,,,,False,
75349346,,,,,,False,
75353346,,,,,,False,
75354644,,,,,,False,
76461811,,,,,,False,
76462441,,,,,,False,
76698976,,,,,,False,
76703657,,,,,,False,
76704083,,,,,,False,
76705157,,,,,,False,
77286198,,,,,,False,
77287053,,,,,,False,
77289697,,,,,,False,
77292412,,,,,,False,
77297559,,,,,,False,
77300674,,,,,,False,
77301930,,,,,,False,
78552977,,,,,,False,
78554343,,,,,,False,
78559962,,,,,,False,
78561042,,,,,,False,
78564178,,,,,,False,
78569662,,,,,,False,
78578696,,,,,,False,
78580224,,,,,,False,
78601505,,,,,,False,
78604257,,,,,,False,
78609872,,,,,,False,
78613107,,,,,,False,
78615582,,,,,,False,
78617734,,,,,,False,
78620400,,,,,,False,
78641312,,,,,,False,
78641914,,,,,,False,
78643179,,,,,,False,
78644032,,,,,,False,
78645552,,,,,,False,
78646233,,,,,,False,
78647015,,,,,,False,
78648064,,,,,,False,
78875727,,,,,,False,
78876785,,,,,,False,
78878074,,,,,,False,
78879434,,,,,,False,
78880428,,,,,,False,
78881276,,,,,,False,
78882332,,,,,,False,
78884062,,,,,,False,
78884889,,,,,,False,
78886005,,,,,,False,
78917231,,,,,,False,
79237654,,,,,,False,
79317537,,,,,,False,
79332065,,,,,,False,
79335950,,,,,,False,
79348922,,,,,,False,
79353837,,,,,,False,
79363505,,,,,,False,
79365864,,,,,,False,
79369799,,,,,,False,
79375285,,,,,,False,
79384817,,,,,,False,
79391636,,,,,,False,
79401041,,,,,,False,
79403471,,,,,,False,
79405935,,,,,,False,
79407176,,,,,,False,
79408265,,,,,,False,
79409823,,,,,,False,
79411067,,,,,,False,
79420353,,,,,,False,
79421879,,,,,,False,
79426412,,,,,,False,
79427941,,,,,,False,
79431563,,,,,,False,
79432287,,,,,,False,
79792100,,,,,,False,
79792238,,,,,,False,
79792409,,,,,,False,
79792586,,,,,,False,
79792727,,,,,,False,
79792873,,,,,,False,
79793034,,,,,,False,
79793191,,,,,,False,
79793591,,,,,,False,
79793955,,,,,,False,
79794307,,,,,,False,
79794837,,,,,,False,
79795107,,,,,,False,
79795312,,,,,,False,
79795624,,,,,,False,
79795848,,,,,,False,
79796116,,,,,,False,
79831082,,,,,,False,
79833847,,,,,,False,
79836192,,,,,,False,
79836680,,,,,,False,
79863800,,,,,,False,
79864435,,,,,,False,
79869529,,,,,,False,
79933232,,,,,,False,
79933968,,,,,,False,
79935013,,,,,,False,
79935493,,,,,,False,
79936334,,,,,,False,
79937159,,,,,,False,
79938064,,,,,,False,
79939743,,,,,,False,
79864906,,,,,,False,
78956825,,,,,,False,
78957945,,,,,,False,
78958964,,,,,,False,
78961615,,,,,,False,
78962638,,,,,,False,
78963874,,,,,,False,
79314928,,,,,,False,
79319035,,,,,,False,
79320151,,,,,,False,
79321585,,,,,,False,
79323719,,,,,,False,
79327179,,,,,,False,
79328574,,,,,,False,
79330926,,,,,,False,
79334582,,,,,,False,
79338794,,,,,,False,
79822322,,,,,,False,
79824965,,,,,,False,
79825301,,,,,,False,
79825780,,,,,,False,
79826137,,,,,,False,
79826422,,,,,,False,
79832034,,,,,,False,
79832340,,,,,,False,
79832838,,,,,,False,
79833430,,,,,,False,
79834387,,,,,,False,
79834918,,,,,,False,
79835325,,,,,,False,
79835712,,,,,,False,
79839920,,,,,,False,
79840373,,,,,,False,
79840869,,,,,,False,
79841312,,,,,,False,
79841769,,,,,,False,
79856546,,,,,,False,
79856905,,,,,,False,
79857618,,,,,,False,
79858258,,,,,,False,
94697793,,,,,,False,
94698214,,,,,,False,
99020355,,,,,,False,
99023401,,,,,,False,
99024167,,,,,,False,
99028011,,,,,,False,
99028856,,,,,,False,
99029429,,,,,,False,
99030432,,,,,,False,
99031941,,,,,,False,
99038909,,,,,,False,
99039381,,,,,,False,
99039764,,,,,,False,
99040214,,,,,,False,
99040699,,,,,,False,
99041114,,,,,,False,
99041462,,,,,,False,
99042228,,,,,,False,
99042505,,,,,,False,
99043381,,,,,,False,
99043704,,,,,,False,
99043945,,,,,,False,
99044250,,,,,,False,
99044567,,,,,,False,
99045162,,,,,,False,
99045594,,,,,,False,
99202603,,,,,,False,
99204128,,,,,,False,
99212641,,,,,,False,
99295513,,,,,,False,
99300945,,,,,,False,
99310244,,,,,,False,
99314166,,,,,,False,
99314599,,,,,,False,
99314825,,,,,,False,
99315080,,,,,,False,
99315350,,,,,,False,
99315944,,,,,,False,
99316063,,,,,,False,
99316198,,,,,,False,
99316339,,,,,,False,
99316505,,,,,,False,
99316636,,,,,,False,
99316807,,,,,,False,
99316941,,,,,,False,
99317082,,,,,,False,
99317356,,,,,,False,
99317508,,,,,,False,
99317626,,,,,,False,
99317788,,,,,,False,
99317909,,,,,,False,
99318103,,,,,,False,
99318218,,,,,,False,
99318434,,,,,,False,
99318541,,,,,,False,
99318790,,,,,,False,
99318932,,,,,,False,
99319033,,,,,,False,
99319144,,,,,,False,
99319244,,,,,,False,
99319343,,,,,,False,
99319455,,,,,,False,
99319576,,,,,,False,
99319737,,,,,,False,
99319859,,,,,,False,
99320227,,,,,,False,
99320487,,,,,,False,
99321043,,,,,,False,
99327681,,,,,,False,
99328087,,,,,,False,
99328424,,,,,,False,
99328831,,,,,,False,
99328945,,,,,,False,
99329187,,,,,,False,
99329369,,,,,,False,
99329615,,,,,,False,
99329719,,,,,,False,
99329883,,,,,,False,
99329984,,,,,,False,
99330069,,,,,,False,
99330165,,,,,,False,
99330303,,,,,,False,
99330481,,,,,,False,
99330558,,,,,,False,
99330663,,,,,,False,
99330876,,,,,,False,
99331093,,,,,,False,
99331230,,,,,,False,
99331649,,,,,,False,
99332280,,,,,,False,
99332447,,,,,,False,
99332590,,,,,,False,
99332688,,,,,,False,
99332925,,,,,,False,
99333306,,,,,,False,
99333534,,,,,,False,
99333639,,,,,,False,
99333921,,,,,,False,
99334040,,,,,,False,
99334156,,,,,,False,
99346808,,,,,,False,
99347071,,,,,,False,
99347278,,,,,,False,
99349349,,,,,,False,
99387379,,,,,,False,
99387592,,,,,,False,
99388560,,,,,,False,
99388987,,,,,,False,
99393431,,,,,,False,
99393725,,,,,,False,
99395055,,,,,,False,
99395277,,,,,,False,
99395948,,,,,,False,
99396327,,,,,,False,
99396707,,,,,,False,
99396956,,,,,,False,
99397387,,,,,,False,
99397762,,,,,,False,
99398119,,,,,,False,
99398282,,,,,,False,
99398572,,,,,,False,
99399628,,,,,,False,
99400299,,,,,,False,
99400792,,,,,,False,
99402832,,,,,,False,
99402966,,,,,,False,
99403116,,,,,,False,
99403522,,,,,,False,
99403817,,,,,,False,
99404199,,,,,,False,
99404383,,,,,,False,
99404522,,,,,,False,
99404667,,,,,,False,
99404852,,,,,,False,
99405009,,,,,,False,
99405176,,,,,,False,
99405338,,,,,,False,
99405492,,,,,,False,
99405662,,,,,,False,
99405788,,,,,,False,
99405929,,,,,,False,
99406039,,,,,,False,
99406145,,,,,,False,
99406286,,,,,,False,
99406470,,,,,,False,
99406593,,,,,,False,
99518562,,,,,,False,
99519373,,,,,,False,
99519924,,,,,,False,
99520739,,,,,,False,
99521032,,,,,,False,
99521500,,,,,,False,
99521701,,,,,,False,
99521933,,,,,,False,
99522570,,,,,,False,
99523106,,,,,,False,
99530497,,,,,,False,
99530713,,,,,,False,
99531004,,,,,,False,
99531236,,,,,,False,
99531406,,,,,,False,
99531648,,,,,,False,
99531873,,,,,,False,
99532248,,,,,,False,
99532461,,,,,,False,
99532731,,,,,,False,
99533015,,,,,,False,
99533161,,,,,,False,
99533395,,,,,,False,
99534079,,,,,,False,
99534230,,,,,,False,
99534449,,,,,,False,
99534604,,,,,,False,
99534763,,,,,,False,
99534923,,,,,,False,
99535121,,,,,,False,
99535336,,,,,,False,
99535523,,,,,,False,
99535965,,,,,,False,
99536168,,,,,,False,
99536313,,,,,,False,
99536498,,,,,,False,
99536643,,,,,,False,
99536863,,,,,,False,
99537147,,,,,,False,
99537573,,,,,,False,
99538339,,,,,,False,
99538529,,,,,,False,
99538724,,,,,,False,
99539044,,,,,,False,
99539264,,,,,,False,
99574387,,,,,,False,
99575813,,,,,,False,
99575985,,,,,,False,
99576626,,,,,,False,
99576717,,,,,,False,
99576827,,,,,,False,
99576911,,,,,,False,
99577020,,,,,,False,
99577142,,,,,,False,
99577780,,,,,,False,
127461135,,,,,,False,
99193579,,,,,,False,
99194313,,,,,,False,
99200935,,,,,,False,
99201373,,,,,,False,
99202139,,,,,,False,
99204494,,,,,,False,
99205361,,,,,,False,
99205821,,,,,,False,
99206225,,,,,,False,
99207951,,,,,,False,
99209897,,,,,,False,
99210443,,,,,,False,
99210908,,,,,,False,
99211535,,,,,,False,
99212228,,,,,,False,
99213480,,,,,,False,
99224864,,,,,,False,
99226610,,,,,,False,
99294408,,,,,,False,
99295187,,,,,,False,
99300463,,,,,,False,
99307997,,,,,,False,
99308978,,,,,,False,
99309393,,,,,,False,
99311114,,,,,,False,
99312567,,,,,,False,
99312947,,,,,,False,
99572973,,,,,,False,
99573082,,,,,,False,
99573127,,,,,,False,
99574009,,,,,,False,
99574138,,,,,,False,
99574295,,,,,,False,
99574453,,,,,,False,
99574532,,,,,,False,
99574690,,,,,,False,
99575299,,,,,,False,
99575511,,,,,,False,
99575608,,,,,,False,
99577413,,,,,,False,
99578314,,,,,,False,
127460612,,,,,,False,
127460678,,,,,,False,
99294917,,,,,,False,
99297598,,,,,,False,
99204721,,,,,,False,
99205053,,,,,,False,
99206502,,,,,,False,
99206706,,,,,,False,
99207128,,,,,,False,
99224713,,,,,,False,
99225026,,,,,,False,
99225200,,,,,,False,
99225365,,,,,,False,
99225513,,,,,,False,
99225875,,,,,,False,
99226004,,,,,,False,
99226155,,,,,,False,
99226304,,,,,,False,
99226443,,,,,,False,
99226751,,,,,,False,
99226866,,,,,,False,
99227043,,,,,,False,
99227220,,,,,,False,
99227375,,,,,,False,
99311583,,,,,,False,
109470399,,,,,,False,
109473193,,,,,,False,
116770835,,,,,,False,
116771840,,,,,,False,
116772970,,,,,,False,
116773742,,,,,,False,
116776732,,,,,,False,
116777710,,,,,,False,
116778742,,,,,,False,
116903741,,,,,,False,
116904216,,,,,,False,
116905366,,,,,,False,
116906061,,,,,,False,
116907611,,,,,,False,
116908854,,,,,,False,
116909850,,,,,,False,
116911030,,,,,,False,
116912085,,,,,,False,
116913003,,,,,,False,
116917232,,,,,,False,
116917979,,,,,,False,
116918718,,,,,,False,
116919194,,,,,,False,
116919862,,,,,,False,
116920351,,,,,,False,
116920847,,,,,,False,
116921396,,,,,,False,
116921905,,,,,,False,
124901948,,,,,,False,
124902048,,,,,,False,
124902128,,,,,,False,
124902401,,,,,,False,
124902516,,,,,,False,
124902611,,,,,,False,
124902966,,,,,,False,
124903024,,,,,,False,
124903085,,,,,,False,
124904561,,,,,,False,
124904660,,,,,,False,
124904729,,,,,,False,
124904789,,,,,,False,
124904829,,,,,,False,
124904890,,,,,,False,
124904959,,,,,,False,
124905012,,,,,,False,
124905097,,,,,,False,
124905135,,,,,,False,
124905222,,,,,,False,
124905275,,,,,,False,
124905313,,,,,,False,
124905351,,,,,,False,
124905401,,,,,,False,
124905448,,,,,,False,
124905541,,,,,,False,
124905598,,,,,,False,
124905935,,,,,,False,
124906363,,,,,,False,
124906448,,,,,,False,
124906595,,,,,,False,
124906726,,,,,,False,
124906988,,,,,,False,
124907072,,,,,,False,
124907122,,,,,,False,
124914429,,,,,,False,
124914829,,,,,,False,
124914903,,,,,,False,
124937292,,,,,,False,
124937817,,,,,,False,
124937997,,,,,,False,
124938211,,,,,,False,
124938425,,,,,,False,
124938721,,,,,,False,
124940002,,,,,,False,
124940216,,,,,,False,
124940423,,,,,,False,
124940919,,,,,,False,
124941356,,,,,,False,
124941771,,,,,,False,
124942034,,,,,,False,
124942362,,,,,,False,
124942544,,,,,,False,
124943164,,,,,,False,
124943788,,,,,,False,
124944138,,,,,,False,
124944604,,,,,,False,
124945368,,,,,,False,
124946959,,,,,,False,
124947497,,,,,,False,
124947977,,,,,,False,
124989313,,,,,,,
124991282,,,,,,False,
124998532,,,,,,False,
124999629,,,,,,False,
124999866,,,,,,False,
125000670,,,,,,False,
125000947,,,,,,False,
125001145,,,,,,False,
125006768,,,,,,False,
125007556,,,,,,False,
125008330,,,,,,False,
125009027,,,,,,False,
125009318,,,,,,False,
125009494,,,,,,False,
125009794,,,,,,False,
125018407,,,,,,False,
125018456,,,,,,False,
125018572,,,,,,False,
125018704,,,,,,False,
125018762,,,,,,False,
125018836,,,,,,False,
125018870,,,,,,False,
125029934,,,,,,False,
125030237,,,,,,,
125124869,,,,,,False,
125124899,,,,,,False,
125124922,,,,,,False,
125125061,,,,,,False,
125125108,,,,,,False,
125125132,,,,,,False,
125125159,,,,,,False,
125125170,,,,,,False,
125125189,,,,,,False,
125125208,,,,,,False,
125125223,,,,,,False,
125125237,,,,,,False,
125125284,,,,,,False,
125125350,,,,,,False,
125125382,,,,,,False,
125131571,,,,,,False,
125132067,,,,,,False,
125132123,,,,,,False,
125133955,,,,,,False,
125134022,,,,,,False,
125134070,,,,,,False,
125134098,,,,,,False,
125134130,,,,,,False,
125134166,,,,,,False,
125134205,,,,,,False,
125134248,,,,,,False,
125134288,,,,,,False,
125134322,,,,,,False,
125134681,,,,,,False,
125134719,,,,,,False,
125134749,,,,,,False,
125134797,,,,,,False,
125134836,,,,,,False,
125134867,,,,,,False,
125007972,,,,,,False,
125006389,,,,,,False,
125009997,,,,,,False,
125011529,,,,,,False,
125025588,,,,,,False,
124986513,,,,,,False,
124988730,,,,,,,
124989774,,,,,,,
124990415,,,,,,,
124999031,,,,,,False,
124999349,,,,,,,
125004644,,,,,,False,
125004922,,,,,,False,
125005114,,,,,,,
125005293,,,,,,False,
125007121,,,,,,False,
125008617,,,,,,False,
125011368,,,,,,False,
125018373,,,,,,False,
125018616,,,,,,,
125022468,,,,,,False,
125025447,,,,,,False,
44495761,,,,,,,
44495840,,,,,,,
44495856,,,,,,,
44495896,,,,,,,
44495913,,,,,,,
44495927,,,,,,,
44495948,,,,,,,
44495983,,,,,,,
44495996,,,,,,,
44496064,,,,,,,
44496089,,,,,,,
44496102,,,,,,,
44496142,,,,,,,
44496439,,,,,,,
62897766,,,,,,,
44495971,,,,,,,
44495705,,,,,,,
44495719,,,,,,,
44495733,,,,,,,
44495747,,,,,,,
44495785,,,,,,,
44495808,,,,,,,
44495826,,,,,,,
44495864,,,,,,,
44495881,,,,,,,
44496026,,,,,,,
44496045,,,,,,,
44496130,,,,,,,
62896806,,,,,,,
62897709,,,,,,,
44496118,,,,,,,
44496160,,,,,,,
44496172,,,,,,,
48867903,,,,,,,
48868073,,,,,,,
55237538,,,,,,,
61657222,,,,,,,
61657898,,,,,,,
61719599,,,,,,,
48868464,,,,,,,
48901366,,,,,,,
55237872,,,,,,,
48866885,,,,,,,
48867032,,,,,,,
48867383,,,,,,,
48868605,,,,,,,
48868799,,,,,,,
48869171,,,,,,,
48869338,,,,,,,
48869572,,,,,,,
48869764,,,,,,,
48870687,,,,,,,
