activity_code,community_service_raw,community_service_code,community_service_duration,community_beneficiaries_expected
44022775,,,,
44022784,,,,
44022798,,,,
44022808,,,,
44022832,,,,
44022847,,,,
44022861,,,,
44022870,,,,
44022883,,,,
52846250,,,,
52846339,,,,
66070565,,,,
66070594,,,,
44022587,,,,
44022634,,,,
44022650,,,,
44022682,,,,
44022712,,,,
44022727,,,,
44023011,,,,
55269673,,,,
55269695,,,,
55269724,,,,
55269749,,,,
54757869,,,,
54758005,,,,
54758039,,,,
54758087,,,,
54758155,,,,
54758235,,,,
54758281,,,,
54758315,,,,
66071033,,,,
54757828,,,,
60104110,,,,
60105170,,,,
60105431,,,,
60105698,,,,
65351635,,,,
65351656,,,,
65351675,,,,
65351701,,,,
65351718,,,,
65351733,,,,
65351749,,,,
65351766,,,,
65351853,,,,
65351888,,,,
65351904,,,,
65351915,,,,
65351930,,,,
65351946,,,,
65351969,,,,
69917365,,,,
75455654,,,,
75455883,,,,
75456664,,,,
75457082,,,,
75457545,,,,
75457755,,,,
75458221,,,,
75459045,,,,
75459583,,,,
75459781,,,,
75459962,,,,
75460200,,,,
75460436,,,,
75460865,,,,
75464054,,,,
75464853,,,,
75465217,,,,
75465593,,,,
75465950,,,,
75466192,,,,
75466470,,,,
75466984,,,,
75467275,,,,
75468014,,,,
75477533,,,,
75478046,,,,
75479686,,,,
75480282,,,,
75481573,,,,
75481911,,,,
75482162,,,,
75482461,,,,
75482874,,,,
75483319,,,,
75483839,,,,
75484220,,,,
75485640,,,,
75498477,,,,
75498778,,,,
75499054,,,,
75499474,,,,
75499654,,,,
75500758,,,,
75500916,,,,
75501174,,,,
76246310,,,,
76249972,,,,
76254032,,,,
76256920,,,,
76260456,,,,
76265677,,,,
76265678,,,,
76269640,,,,
76271453,,,,
76275634,,,,
76278387,,,,
76279734,,,,
76309784,,,,
76312410,,,,
76312901,,,,
76349337,,,,
76350783,,,,
76352865,,,,
76355165,,,,
76357037,,,,
76357950,,,,
76360273,,,,
76367258,,,,
76386694,,,,
76388028,,,,
76390362,,,,
76392812,,,,
76394478,,,,
76396583,,,,
76397637,,,,
76399540,,,,
76400809,,,,
76402246,,,,
76403386,,,,
76405064,,,,
76442140,,,,
76444742,,,,
76445378,,,,
76445724,,,,
76446110,,,,
76446182,,,,
76446553,,,,
76446803,,,,
76447032,,,,
76447396,,,,
76951751,,,,
77533068,,,,
77538462,,,,
77541948,,,,
77542787,,,,
77543860,,,,
77544569,,,,
77599524,,,,
77606380,,,,
77802669,,,,
77804793,,,,
77806083,,,,
77808155,,,,
77809831,,,,
77849903,,,,
77851902,,,,
77853223,,,,
77855017,,,,
77856121,,,,
77856823,,,,
77857919,,,,
77859955,,,,
77866939,,,,
77867474,,,,
77869836,,,,
77870203,,,,
77870536,,,,
77873480,,,,
77874134,,,,
77874426,,,,
77874805,,,,
77874957,,,,
77875062,,,,
77937011,,,,
77941953,,,,
77946183,,,,
77948356,,,,
77951074,,,,
77953022,,,,
77955714,,,,
77958266,,,,
77960312,,,,
77966817,,,,
77968913,,,,
77972658,,,,
77987006,,,,
77991425,,,,
77999024,,,,
78003217,,,,
78007531,,,,
78010014,,,,
78012373,,,,
78014585,,,,
78017233,,,,
78027779,,,,
78030342,,,,
78035379,,,,
78093417,,,,
78096874,,,,
78099308,,,,
78110710,,,,
78113514,,,,
78116863,,,,
78118895,,,,
78124130,,,,
78127429,,,,
78129623,,,,
78133461,,,,
78135995,,,,
78140088,,,,
78143397,,,,
78185665,,,,
78188056,,,,
78236260,,,,
78237167,,,,
78237594,,,,
78238037,,,,
78238533,,,,
78238853,,,,
78239485,,,,
78239975,,,,
78240704,,,,
78241345,,,,
78461519,,,,
78462009,,,,
78462492,,,,
78470758,,,,
78470983,,,,
78471252,,,,
78472057,,,,
78472355,,,,
78473174,,,,
78473315,,,,
78473567,,,,
78473759,,,,
78474059,,,,
78474222,,,,
78474456,,,,
69830257,,,,
69830937,,,,
69832252,,,,
69833121,,,,
69837279,,,,
69839770,,,,
69842037,,,,
69843001,,,,
69844072,,,,
69844889,,,,
69853407,,,,
69854522,,,,
69860405,,,,
69898097,,,,
69908746,,,,
69910003,,,,
78438619,,,,
78447588,,,,
78448665,,,,
78449148,,,,
78450132,,,,
78453646,,,,
78465024,,,,
78466235,,,,
78466559,,,,
93755372,,,,
99155011,,,,
99155810,,,,
99157465,,,,
99158943,,,,
99161856,,,,
99163899,,,,
99174669,,,,
99176129,,,,
99176677,,,,
99177337,,,,
99210566,,657.0,1.0,1.0
99213378,,,,
99213748,,,,
99213936,,,,
99214200,,,,
99214600,,,,
99359239,,,,
100270945,,,,
100578945,,,,
101974284,,,,
101975873,,,,
101983020,,,,
101984720,,,,
101986224,,,,
101987325,,,,
101989485,,,,
102901334,,,,
102902663,,,,
102904540,,,,
102905636,,,,
102907510,,,,
102908497,,,,
102911235,,,,
102912027,,,,
102914365,,,,
102915382,,,,
102917669,,,,
102918916,,,,
102922165,,,,
102923192,,,,
102934146,,,,
102937022,,,,
102939652,,,,
102941112,,,,
102946547,,,,
102948831,,,,
102950612,,,,
102951470,,,,
102952219,,,,
102952895,,,,
102953287,,,,
102953818,,,,
102954516,,,,
102954584,,,,
102955377,,,,
102955420,,,,
102956295,,,,
102956362,,,,
102956984,,,,
102957778,,,,
102957978,,657.0,120.0,2.0
102959720,,,,
102960058,,,,
102960957,,,,
102961200,,,,
102962039,,,,
102962586,,,,
102962692,,,,
102962976,,,,
102963556,,,,
102963875,,,,
102964069,,,,
102964663,,,,
102965535,,,,
102965694,,,,
102966312,,,,
102966603,,,,
102973194,,,,
102973670,,,,
102974240,,657.0,160.0,12.0
102974591,,,,
102975631,,,,
102976601,,,,
99362422,,,,
99363994,,,,
99364748,,,,
99365782,,,,
99368323,,,,
99368969,,,,
99369729,,,,
99370405,,,,
99481915,,,,
100074736,,,,
100076092,,,,
100077382,,,,
100203720,,,,
100205302,,,,
100210171,,,,
100211323,,,,
100213678,,,,
100215007,,,,
100217369,,,,
100219381,,,,
100219982,,,,
100220623,,,,
101370275,,,,
102979154,,,,
102979344,,,,
117195358,,,,
117198273,,,,
117912265,,,,
117937620,,,,
117937776,,659.0,120.0,360.0
117937947,,,,
117938076,,,,
117938621,,,,
117938749,,657.0,10.0,3000.0
117938912,,,,
117955592,,,,
117956113,,,,
117956711,,,,
118260858,,,,
118261432,,,,
118261876,,657.0,2.0,500.0
118263098,,,,
118264260,,658.0,5.0,500.0
118266419,,,,
121002351,,659.0,7.0,1000.0
121716756,,,,
121716820,,,,
121716938,,,,
121717064,,,,
121717135,,,,
121735557,,,,
121735611,,659.0,1.0,237.0
121735656,,,,
121735759,,659.0,2.0,250.0
121735811,,,,
121735869,,659.0,5.0,400.0
121795376,,657.0,3.0,3.0
121795556,,,,
121832603,,,,
121833242,,,,
121840430,,,,
121853026,,,,
121853501,,,,
121853879,,,,
121854237,,,,
121854553,,,,
121854886,,,,
121855171,,,,
121855418,,,,
121855745,,,,
121856684,,,,
121857281,,,,
121858452,,,,
121859055,,,,
121859474,,,,
121860035,,,,
121860368,,,,
121860636,,657.0,1.0,1.0
121861019,,,,
121861321,,,,
121862458,,,,
121862978,,,,
121863193,,,,
121863572,,,,
121863815,,,,
121864177,,,,
121864565,,,,
121864839,,,,
121865092,,,,
121865338,,,,
121865539,,,,
121865974,,,,
121867330,,,,
121867457,,,,
121872527,,,,
121872728,,657.0,1.0,1.0
121873610,,657.0,1.0,1.0
121873702,,657.0,1.0,1.0
121873772,,657.0,1.0,1.0
121873853,,,,
121873939,,657.0,1.0,1.0
121874054,,,,
121874150,,,,
121894095,,,,
121894196,,,,
121894269,,,,
121894320,,,,
121894479,,,,
121894584,,,,
121894633,,,,
121894721,,,,
121894785,,,,
121894830,,,,
121894879,,,,
121894930,,,,
121894987,,,,
121895037,,,,
121895255,,,,
121895322,,,,
121895379,,,,
121895473,,,,
121895729,,,,
121895828,,,,
121895898,,,,
121895964,,,,
121902909,,,,
121903284,,,,
121903494,,,,
121903724,,,,
121903835,,,,
121903916,,,,
121904045,,,,
121905224,,,,
121946298,,,,
121947098,,,,
121947173,,,,
121948170,,,,
121948566,,,,
121948664,,,,
121948738,,,,
121948823,,,,
121949112,,,,
121949287,,,,
121949627,,,,
127434229,,,,
113468094,,,,
121796675,,,,
121796760,,,,
121796822,,,,
121796911,,,,
121797055,,,,
121797409,,,,
121797522,,,,
121797701,,,,
121799777,,,,
121836389,,,,
121837616,,,,
121838294,,,,
121838664,,,,
121839463,,,,
121839866,,,,
121875120,,,,
127434092,,,,
127434152,,,,
127434199,,,,
127434272,,,,
127434382,,,,
121833970,,,,
121835287,,,,
121836854,,,,
121837168,,,,
121870602,,,,
121870790,,,,
44227334,,,,
44227443,,,,
51917684,,,,
51918379,,,,
51918758,,,,
51918815,,,,
87228396,,,,
87228973,,,,
87229467,,,,
87229489,,,,
87229528,,,,
87229552,,,,
87229573,,,,
87229598,,,,
44227218,,,,
44227250,,,,
44227259,,,,
51917574,,,,
51918217,,,,
60561431,,,,
60561586,,,,
87228010,,,,
87228076,,,,
87228126,,,,
87228170,,,,
44227369,,,,
44227382,,,,
44227393,,,,
44227460,,,,
56168863,,,,
56168905,,,,
56168999,,,,
56169020,,,,
56169058,,,,
56192383,,,,
56192614,,,,
56192733,,,,
56192758,,,,
56192798,,,,
56192941,,,,
56192966,,,,
56193006,,,,
56193842,,,,
56168852,,,,
56168872,,,,
56168881,,,,
56168889,,,,
56168929,,,,
56168958,,,,
56168982,,,,
56169034,,,,
56169082,,,,
56192487,,,,
56192687,,,,
47855464,,,,
47855486,,,,
47855518,,,,
47855539,,,,
47855560,,,,
66661938,,,,
66671038,,,,
66671064,,,,
66671085,,,,
66671332,,,,
66671404,,,,
66671599,,,,
66671893,,,,
66671994,,,,
66727117,,,,
66671930,,,,
66661960,,,,
66671018,,,,
66671294,,,,
66671371,,,,
66671436,,,,
66671467,,,,
66671541,,,,
66671573,,,,
66671655,,,,
66671698,,,,
66671732,,,,
66671755,,,,
66671825,,,,
66671957,,,,
60384031,,,,
60384136,,,,
60384225,,,,
60384335,,,,
72620474,,,,
72623470,,,,
72625061,,,,
72626654,,,,
75538997,,,,
75539909,,,,
75540398,,,,
75540508,,,,
75540628,,,,
75540809,,,,
75541099,,,,
75541359,,,,
75541521,,,,
77928599,,,,
77929244,,,,
77929909,,,,
77931538,,,,
77932823,,657.0,2.0,4.0
77933356,,,,
77933897,,,,
77934648,,,,
77936044,,,,
77936736,,,,
77937364,,,,
77938089,,,,
77939023,,,,
77940125,,,,
77940664,,,,
77941251,,,,
77942316,,,,
77953591,,,,
77955190,,,,
77956327,,657.0,2.0,2.0
77956990,,,,
77958003,,657.0,2.0,3.0
77961317,,,,
77962503,,,,
77965072,,657.0,3.0,1.0
77970595,,,,
77974443,,,,
77976560,,,,
77977813,,657.0,4.0,2.0
77979337,,,,
77980358,,657.0,3.0,2.0
77983111,,657.0,5.0,2.0
77995411,,657.0,3.0,2.0
77996580,,,,
78427806,,,,
78428707,,,,
78429308,,,,
78429878,,,,
78430502,,,,
78430995,,,,
78433680,,,,
78434073,,,,
78434450,,,,
78436043,,,,
79000876,,,,
79001894,,,,
79008058,,,,
79009286,,,,
79010772,,,,
79011906,,,,
79019064,,,,
79021166,,,,
79023680,,,,
79025915,,,,
79028331,,,,
79029432,,,,
79030623,,,,
79031743,,,,
79034001,,,,
79034758,,,,
79036003,,,,
79036601,,,,
79046693,,,,
79051395,,,,
79052676,,,,
79053687,,,,
79054440,,,,
79055109,,,,
79055692,,,,
79056608,,,,
79057492,,,,
79058240,,,,
79058918,,,,
79059768,,,,
79060470,,,,
79063045,,,,
79064300,,,,
79066936,,,,
79068343,,,,
79069759,,,,
79071798,,,,
79072356,,,,
79073141,,,,
79073766,,,,
79074340,,,,
79074907,,,,
79075925,,,,
79077251,,,,
79077826,,,,
79078679,,,,
79080089,,,,
79081358,,,,
79082096,,,,
79082776,,,,
79083274,,,,
79084147,,,,
79085362,,,,
79085875,,,,
79086340,,,,
79086755,,,,
79087140,,,,
79090580,,,,
79212164,,,,
79243951,,,,
79245644,,,,
79246165,,,,
79252797,,,,
79255349,,,,
79257790,,,,
79261302,,,,
79262179,,,,
79262923,,,,
79263751,,,,
79274681,,,,
79275498,,,,
79276357,,,,
79284179,,,,
79290658,,,,
79297233,,,,
79298291,,,,
79299034,,,,
79418093,,,,
79419278,,,,
79419914,,,,
79420609,,,,
79421122,,,,
79421659,,,,
79555163,,,,
79556562,,,,
79557513,,,,
79558281,,,,
79558778,,,,
79559681,,,,
79560457,,,,
79561338,,,,
79562739,,,,
79566950,,,,
79567651,,,,
79568239,,,,
79569043,,,,
79569883,,,,
79570423,,,,
79572922,,,,
79574519,,,,
79576685,,,,
79578034,,,,
79578563,,,,
79579241,,,,
79580029,,,,
79580957,,,,
79582289,,,,
79584791,,,,
79585942,,,,
79590356,,,,
79591771,,,,
79593270,,,,
79594746,,,,
79595752,,,,
79596330,,,,
79597171,,,,
79597921,,,,
79599104,,,,
79599814,,,,
79604654,,,,
79605369,,,,
79605954,,,,
79607034,,,,
79608907,,,,
79609491,,,,
79610361,,,,
79613071,,,,
79614451,,,,
79616207,,,,
79618696,,,,
79623389,,,,
79690961,,,,
79692529,,,,
79693052,,,,
79693555,,,,
79694520,,,,
79695040,,,,
79695749,,,,
79696596,,,,
79697090,,,,
79697506,,,,
79697965,,,,
79698414,,,,
79698818,,,,
79699371,,,,
79699804,,,,
79700364,,,,
79700903,,,,
79701405,,,,
79701687,,,,
79702327,,,,
79702769,,,,
79703156,,,,
79703589,,,,
79704118,,,,
79704636,,,,
79705058,,,,
79705956,,,,
79707108,,,,
79707683,,,,
79709294,,,,
79710015,,,,
79710501,,,,
79710905,,,,
79711455,,,,
79711907,,,,
79712718,,,,
79713100,,,,
79713902,,,,
79714250,,,,
79715508,,,,
79716247,,,,
79716839,,,,
79717259,,,,
79717673,,,,
79717997,,,,
79718614,,,,
79719007,,,,
79719505,,,,
79719843,,,,
79720198,,,,
79720769,,,,
79721196,,,,
79721615,,,,
79722198,,,,
79722504,,,,
79722859,,,,
79723187,,,,
79723883,,,,
79724190,,,,
79724616,,,,
79725031,,,,
79725547,,,,
79725814,,,,
79726123,,,,
79726580,,,,
79726847,,,,
79728522,,,,
79728869,,,,
79729114,,,,
79729366,,,,
79729626,,,,
79729827,,,,
79730239,,,,
79730950,,,,
79731284,,,,
79731570,,,,
79731973,,,,
79732249,,,,
79732872,,,,
79733091,,,,
79733666,,,,
79733956,,,,
79734239,,,,
79734561,,,,
79734907,,,,
79735136,,,,
79735388,,,,
79735632,,,,
79735838,,,,
79736358,,,,
79736671,,,,
79736965,,,,
79737293,,,,
79737541,,,,
79737956,,,,
79738263,,,,
79738481,,,,
79738850,,,,
79822106,,,,
79822661,,,,
79822977,,,,
79823382,,,,
79823686,,,,
79824456,,,,
79826195,,,,
79827195,,,,
81435957,,,,
81436259,,,,
81436498,,,,
81436710,,,,
81436963,,,,
81437276,,,,
81437519,,,,
81437773,,,,
81437980,,,,
81438210,,,,
81438486,,,,
81438768,,,,
81439010,,,,
81439302,,,,
81439514,,,,
81439788,,,,
81440487,,,,
81440888,,,,
81441158,,,,
81441396,,,,
81441655,,,,
81441930,,,,
81442879,,,,
81443121,,,,
81443374,,,,
81443571,,,,
81443790,,,,
81444011,,,,
81444232,,,,
81444459,,,,
81444652,,,,
81444899,,,,
81445174,,,,
81445461,,,,
81445681,,,,
81445902,,,,
81446132,,,,
81446342,,,,
81446844,,,,
81447049,,,,
81447364,,,,
81447533,,,,
81447713,,,,
81447938,,,,
81448107,,,,
81448410,,,,
81448682,,,,
81448874,,,,
81449196,,,,
81449454,,,,
81449656,,,,
81449890,,,,
81450078,,,,
81450315,,,,
81450568,,,,
81450834,,,,
81451058,,,,
81451308,,,,
81451501,,,,
81451684,,,,
81451848,,,,
81452003,,,,
81452259,,,,
81452469,,,,
81452617,,,,
81452834,,,,
81453052,,,,
81453233,,,,
81453433,,,,
81453633,,,,
81453825,,,,
81454010,,,,
81454285,,,,
81454406,,,,
81454533,,,,
81454661,,,,
81454836,,,,
81454985,,,,
81455100,,,,
81455257,,,,
81455408,,,,
81455556,,,,
81455673,,,,
81455821,,,,
81456033,,,,
81456953,,,,
81457107,,,,
81457675,,,,
81457828,,,,
81458017,,,,
81458166,,,,
81458300,,,,
81458477,,,,
81458632,,,,
81458759,,,,
81549534,,,,
81568683,,,,
81569055,,,,
81570415,,,,
81570764,,,,
81571813,,,,
81574078,,,,
81575280,,657.0,1.0,1.0
81575673,,,,
81575968,,,,
81576250,,,,
81576647,,,,
81580542,,,,
81582232,,,,
81583713,,657.0,1.0,1.0
81583997,,,,
81584252,,,,
81584704,,,,
81585076,,,,
81585474,,,,
81585777,,,,
81586158,,,,
81586417,,,,
81586928,,,,
81545464,,,,
81545675,,,,
81545864,,,,
81546030,,,,
81546328,,,,
81546656,,,,
81547410,,,,
81547602,,,,
81547902,,,,
81549199,,,,
81550346,,,,
81550908,,,,
81551790,,,,
81552897,,,,
81553710,,,,
81557198,,,,
81558725,,,,
81564141,,,,
127284699,,,,
127284719,,,,
93854595,,,,
93855828,,,,
100227472,,,,
100227642,,,,
100227849,,,,
100228038,,,,
100228230,,,,
100228566,,,,
100229219,,,,
100229496,,,,
100229734,,,,
100229943,,,,
100230310,,,,
100236878,,,,
100237053,,,,
100237205,,,,
100237366,,,,
100237519,,,,
100237661,,,,
100237824,,,,
100237975,,,,
100238127,,,,
100238318,,,,
100238526,,,,
100238679,,,,
100238810,,,,
100238980,,,,
100239194,,,,
100239410,,,,
100239574,,,,
100239739,,,,
100239887,,,,
100240049,,,,
100240176,,,,
100240310,,,,
100240641,,,,
100240801,,,,
100295518,,,,
100295551,,,,
100295590,,,,
100295633,,,,
100295660,,,,
100295721,,,,
100295751,,,,
100295782,,,,
100295812,,,,
100295846,,,,
100295882,,,,
100295921,,,,
100295947,,,,
100295984,,,,
100296014,,,,
100296036,,,,
100296063,,,,
100296089,,,,
100296116,,,,
100296148,,,,
100296173,,,,
100296201,,,,
100296227,,,,
100296252,,,,
100296283,,,,
100296317,,,,
100296349,,,,
100296378,,,,
100296409,,,,
100296444,,,,
100296473,,,,
100296528,,,,
100296571,,,,
100296610,,,,
100296705,,,,
100296754,,,,
100296802,,,,
100296848,,,,
100296895,,,,
100296936,,,,
100296968,,,,
100297331,,,,
100297368,,,,
100297412,,,,
100297503,,,,
100297544,,,,
100297616,,,,
100297691,,,,
100297803,,,,
100297870,,,,
100297918,,,,
100297959,,,,
100298018,,,,
100298081,,,,
100298132,,,,
100298226,,,,
100298282,,,,
100298323,,,,
100298407,,,,
100298470,,,,
100298543,,,,
100298609,,,,
100298666,,,,
100298726,,,,
100298785,,,,
100298832,,,,
100298886,,,,
100298976,,,,
100299038,,,,
100299103,,,,
100299148,,,,
100299193,,,,
100299240,,,,
100303998,,,,
100304087,,,,
100304195,,,,
100304296,,,,
100304371,,,,
100304460,,,,
100304578,,,,
100304695,,,,
100304777,,,,
100304907,,,,
100305035,,,,
100305137,,,,
100305239,,,,
100305363,,,,
100305541,,,,
100305665,,,,
100305764,,,,
100305868,,,,
100305955,,,,
100306072,,,,
100306208,,,,
100306453,,,,
100306588,,,,
100306703,,,,
100306819,,,,
100306947,,,,
100307053,,,,
100307191,,,,
100307312,,,,
100307458,,,,
100307619,,,,
100329957,,,,
100330194,,,,
100360821,,,,
100361004,,,,
100361186,,,,
100361339,,,,
100361544,,,,
100361666,,,,
100361913,,,,
100362584,,,,
100363104,,,,
100363822,,,,
100364066,,,,
100364380,,,,
100364631,,,,
100364869,,,,
100365026,,,,
100365271,,,,
100365539,,,,
100365811,,,,
100366053,,,,
100366470,,,,
100366669,,,,
100366872,,,,
100367101,,,,
100367335,,,,
100367550,,,,
100367771,,,,
100367963,,,,
100368153,,,,
100368339,,,,
100368532,,,,
100368711,,,,
100368932,,,,
100369708,,,,
100369916,,,,
100370099,,,,
100399721,,,,
100399815,,,,
100399915,,,,
100400010,,,,
100400110,,,,
100400206,,,,
100400322,,,,
100400413,,,,
100400535,,,,
100400632,,,,
100400723,,,,
100400820,,,,
100400911,,,,
100401020,,,,
100401143,,,,
100401240,,,,
100401327,,,,
100401456,,,,
100401600,,,,
100401737,,,,
100401854,,,,
100401953,,,,
100402042,,,,
100402149,,,,
100402251,,,,
102340075,,,,
102340977,,,,
102341068,,,,
102341285,,,,
102341403,,,,
102341742,,,,
102342724,,,,
102343175,,,,
102343279,,,,
102458498,,,,
102459135,,,,
102467456,,,,
102468702,,,,
102469795,,,,
102470714,,,,
102471613,,,,
102472946,,,,
102474759,,,,
102476337,,,,
102477542,,,,
102479976,,,,
102485093,,,,
102485904,,,,
102486571,,,,
102488868,,,,
102492639,,,,
102493226,,,,
102493820,,,,
102494540,,,,
102495241,,,,
102496199,,,,
102497370,,,,
102499648,,,,
102500710,,,,
102501528,,,,
102502424,,,,
102504948,,,,
102505687,,,,
102507102,,,,
102508557,,,,
102510112,,,,
102512539,,,,
102513479,,,,
102514358,,,,
102515034,,,,
102516135,,,,
102660249,,,,
102661450,,,,
102672030,,,,
102676488,,,,
102677583,,,,
102678779,,,,
102681234,,,,
102682398,,,,
102683839,,,,
102693009,,,,
102695544,,,,
102340851,,,,
102341511,,,,
102341643,,,,
102341869,,,,
102342005,,,,
102342138,,,,
102342385,,,,
102342487,,,,
102342621,,,,
102342842,,,,
102343110,,,,
102343408,,,,
102343547,,,,
102343735,,,,
102343900,,,,
102596404,,,,
109031048,,,,
120939953,,,,
121016481,,,,
121016958,,,,
121017321,,,,
121017666,,,,
121017928,,,,
121018879,,,,
121019328,,,,
121020154,,,,
121020591,,,,
121021087,,,,
121021712,,,,
121022397,,,,
121023645,,,,
121025487,,,,
121025820,,,,
121026287,,,,
121026289,,,,
121028114,,,,
121029177,,,,
121029591,,,,
121030191,,,,
121030715,,,,
121031257,,,,
121031760,,,,
121032316,,,,
121032568,,,,
121033055,,,,
121033376,,,,
121033956,,,,
121034653,,,,
121034938,,,,
121035884,,,,
121036176,,,,
121036983,,,,
121037229,,,,
121037690,,,,
121038605,,,,
121038972,,,,
121039180,,,,
121039450,,,,
121293907,,,,
121294230,,,,
121294682,,,,
121295237,,,,
121297008,,,,
121299563,,,,
121300149,,,,
121300634,,,,
121300962,,,,
121301681,,,,
121302154,,,,
121302444,,,,
121302897,,,,
121303789,,,,
121304538,,,,
121304841,,,,
121305282,,,,
121305632,,,,
121305871,,,,
121306167,,,,
121306539,,,,
121306845,,,,
121307548,,,,
121308180,,,,
121308720,,,,
121309288,,,,
121309626,,,,
121310160,,,,
121311287,,,,
121695757,,,,
121696150,,,,
121696247,,,,
121696380,,657.0,1.0,1.0
121696636,,657.0,1.0,1.0
121696667,,,,
121696690,,658.0,1.0,1.0
121696718,,,,
121696748,,,,
121696801,,657.0,2.0,2.0
121696822,,,,
121696862,,,,
121696889,,,,
121696915,,,,
121696938,,,,
121696970,,,,
121697018,,,,
121697047,,,,
121697071,,,,
121697092,,,,
121697130,,,,
121697243,,,,
121697272,,,,
121854673,,,,
121855216,,,,
121855716,,,,
121856054,,,,
121856819,,,,
121857496,,,,
128415826,,,,
128415853,,659.0,15.0,15.0
128415867,,659.0,16.0,16.0
121695717,,,,
121695422,,,,
121695457,,,,
121695506,,,,
121695555,,,,
121695585,,,,
121695626,,,,
121695669,,,,
121695789,,,,
121695825,,,,
121696320,,,,
126963579,,,,
128411938,,659.0,15.0,15.0
128411960,,659.0,15.0,15.0
121695863,,,,
121695901,,657.0,1.0,1.0
121695928,,,,
121696208,,,,
121696288,,,,
121696355,,,,
44229131,,,,
44229243,,,,
44229375,,,,
44229414,,,,
44229532,,,,
44229549,,,,
44230285,,,,
44230293,,,,
44230304,,,,
44230316,,,,
44230328,,,,
44230360,,,,
44220672,,,,
44229080,,,,
44229180,,,,
44229357,,,,
44229447,,,,
44229469,,,,
44229496,,,,
44229515,,,,
44229565,,,,
44229586,,,,
44229608,,,,
44229627,,,,
44220721,,,,
48566445,,,,
48566557,,,,
48566676,,,,
48566771,,,,
48566868,,,,
48566982,,,,
48567800,,,,
48569110,,,,
48569368,,,,
48569550,,,,
48569673,,,,
48570023,,,,
48570169,,,,
48570304,,,,
48570466,,,,
48571325,,,,
48571918,,,,
48620270,,,,
48620900,,,,
48628640,,,,
48566127,,,,
48566224,,,,
48566328,,,,
48567232,,,,
48567337,,,,
48567910,,,,
48568018,,,,
48568160,,,,
48568382,,,,
65691556,,,,
65691573,,,,
48569878,,,,
48621117,,,,
48568553,,,,
65107206,,,,
65107238,,,,
65107260,,,,
65107290,,,,
65107541,,,,
65107574,,,,
65107616,,,,
65107637,,,,
65107692,,,,
65107220,,,,
65107271,,,,
65107372,,,,
65107478,,,,
65107485,,,,
65107504,,,,
65107516,,,,
65107525,,,,
65107531,,,,
65107545,,,,
65107549,,,,
65107560,,,,
65107570,,,,
65107587,,,,
65107591,,,,
65107595,,,,
65107605,,,,
65107610,,,,
65107631,,,,
61880059,,,,
61880124,,,,
61880683,,,,
61880754,,,,
61880824,,,,
61880904,,,,
61880978,,,,
61881033,,,,
61881096,,,,
61881271,,,,
61881425,,,,
61881476,,,,
61881533,,,,
61881620,,,,
61881680,,,,
61882948,,,,
71782879,,,,
71785415,,,,
71787852,,,,
72016186,,,,
76672967,,,,
76673168,,,,
76673333,,,,
76673474,,,,
76673664,,,,
76673829,,,,
76674092,,,,
76674183,,,,
76674293,,,,
76674381,,,,
76674469,,,,
76674672,,,,
76674745,,,,
76674880,,,,
76675005,,,,
76675071,,,,
76675136,,,,
76675203,,,,
76675251,,,,
76675292,,,,
76675353,,,,
76675403,,,,
76675454,,,,
76675528,,,,
76675620,,,,
76675672,,,,
76675766,,,,
76675824,,,,
76675872,,,,
76675932,,,,
76730677,,,,
76731622,,,,
76733449,,,,
76734722,,,,
76735541,,,,
76736653,,,,
76737609,,,,
76738596,,,,
76739680,,,,
76749368,,,,
76750441,,,,
76751129,,,,
